'Pair','TF','Dna','StartDate','EndDate','TotalTrades','TotalNetProfit','Max.DD','AnnualProfit','Winrate','Sharpe','Calmar','WinningStrike','LosingStrike','LargestWinning','LargestLosing','Num.ofWins','Num.ofLosses','MarketChange'
'ETH-USD','5m','NMhPB','2021-02-01','2021-08-01','219','0.94','-27.37',2,'34','0.31','0.07','3','11',1056,-523,'74','145','93.52'
'ETH-USD','5m','NMhVB','2021-02-01','2021-08-01','219','0.94','-27.37',2,'34','0.31','0.07','3','11',1056,-523,'74','145','93.52'
'ETH-USD','5m','N^L9I','2021-02-01','2021-08-01','176','1.09','-31.15',2,'31','0.33','0.07','4','7',1955,-719,'54','122','93.52'
'ETH-USD','5m','>nP5p','2021-02-01','2021-08-01','160','0.96','-31.99',2,'30','0.29','0.06','3','8',1325,-518,'48','112','93.52'
'ETH-USD','5m','(hVM','2021-02-01','2021-08-01','472','0.4','-30.85',1,'23','0.25','0.03','5','15',1121,-316,'110','362','93.52'
'ETH-USD','5m','KuLaI','2021-02-01','2021-08-01','157','0.34','-25.42',1,'27','0.3','0.03','3','9',1779,-700,'43','114','93.52'
'ETH-USD','5m','NRQVB','2021-02-01','2021-08-01','217','0.43','-34.08',1,'33','0.28','0.03','3','8',1250,-486,'71','146','93.52'
'ETH-USD','5m','/nhPB','2021-02-01','2021-08-01','306','0.51','-37.45',1,'23','0.31','0.03','2','14',1194,-316,'70','236','93.52'
'ETH-USD','5m','8jUI','2021-02-01','2021-08-01','242','0.16','-30.28',0,'26','0.31','0.01','4','14',1560,-351,'63','179','93.52'
'ETH-USD','5m','8fPio','2021-02-01','2021-08-01','33','-0.02','-15.37',0,'27','0.16','-0.0','3','10',1798,-252,'9','24','93.52'
'ETH-USD','5m','1nQVB','2021-02-01','2021-08-01','281','0.07','-31.81',0,'23','0.3','0.0','2','13',1300,-370,'66','215','93.52'
'ETH-USD','5m','Gov7v','2021-02-01','2021-08-01','111','-0.11','-38.24',0,'31','0.24','-0.01','2','13',1233,-327,'34','77','93.52'
'ETH-USD','5m','>nP4p','2021-02-01','2021-08-01','163','-0.15','-33.07',0,'30','0.25','-0.01','3','8',1302,-512,'49','114','93.52'
'ETH-USD','5m','r3)VI','2021-02-01','2021-08-01','214','-0.61','-29.81',-1,'47','0.13','-0.04','6','8',334,-431,'100','114','93.52'
'ETH-USD','5m','NlWVs','2021-02-01','2021-08-01','52','-0.95','-24.44',-2,'33','0.11','-0.08','2','6',1322,-702,'17','35','93.52'
'ETH-USD','5m','/nhaB','2021-02-01','2021-08-01','302','-1.49','-36.52',-3,'23','0.25','-0.08','2','14',1147,-319,'69','233','93.52'
'ETH-USD','5m','NPhHB','2021-02-01','2021-08-01','214','-1.58','-31.45',-3,'32','0.2','-0.1','3','8',985,-482,'68','146','93.52'
'ETH-USD','5m','NPhVB','2021-02-01','2021-08-01','214','-1.58','-31.45',-3,'32','0.2','-0.1','3','8',985,-482,'68','146','93.52'
'ETH-USD','5m','3cCPI','2021-02-01','2021-08-01','268','-1.87','-33.41',-4,'26','0.18','-0.11','3','9',899,-289,'69','199','93.52'
'ETH-USD','5m','NlWVr','2021-02-01','2021-08-01','53','-1.47','-25.27',-3,'32','0.08','-0.12','2','6',1314,-699,'17','36','93.52'
'ETH-USD','5m','NTQVB','2021-02-01','2021-08-01','220','-1.92','-32.47',-4,'31','0.19','-0.12','3','9',1221,-434,'69','151','93.52'
'ETH-USD','5m','NRLKI','2021-02-01','2021-08-01','216','-2.24','-35.73',-4,'33','0.17','-0.12','3','8',1100,-461,'71','145','93.52'
'ETH-USD','5m','>nP,p','2021-02-01','2021-08-01','158','-2.31','-36.45',-5,'31','0.16','-0.13','3','10',1221,-478,'49','109','93.52'
'ETH-USD','5m','>fPVp','2021-02-01','2021-08-01','58','-1.51','-20.81',-3,'31','0.09','-0.14','2','6',1621,-254,'18','40','93.52'
'ETH-USD','5m','Go:OV','2021-02-01','2021-08-01','151','-1.99','-27.56',-4,'30','0.17','-0.14','3','9',1016,-451,'45','106','93.52'
'ETH-USD','5m','nh)B','2021-02-01','2021-08-01','111','-2.67','-30.02',-5,'31','0.14','-0.18','2','18',1438,-945,'34','77','93.52'
'ETH-USD','5m','NlWVq','2021-02-01','2021-08-01','56','-3.07','-27.07',-6,'32','-0.01','-0.22','2','6',1314,-699,'18','38','93.52'
'ETH-USD','5m','KlL-I','2021-02-01','2021-08-01','154','-3.1','-27.48',-6,'28','0.14','-0.22','2','9',1738,-658,'43','111','93.52'
'ETH-USD','5m','7lWVI','2021-02-01','2021-08-01','234','-3.72','-32.34',-7,'26','0.16','-0.23','3','14',1473,-326,'61','173','93.52'
'ETH-USD','5m','1kjOa','2021-02-01','2021-08-01','172','-3.91','-33.81',-8,'25','0.07','-0.23','3','19',1357,-286,'43','129','93.52'
'ETH-USD','5m','3lj(/','2021-02-01','2021-08-01','262','-3.41','-26.61',-7,'24','0.15','-0.25','3','12',1461,-376,'64','198','93.52'
'ETH-USD','5m','7ljVI','2021-02-01','2021-08-01','234','-4.09','-30.08',-8,'26','0.13','-0.27','3','14',1379,-314,'61','173','93.52'
'ETH-USD','5m','Ebeis','2021-02-01','2021-08-01','15','-1.29','-9.06',-3,'33','-0.15','-0.28','1','3',572,-233,'5','10','93.52'
'ETH-USD','5m','=,8<8','2021-02-01','2021-08-01','558','-4.67','-31.0',-9,'36','-0.02','-0.3','5','10',541,-234,'203','355','93.52'
'ETH-USD','5m','@lj:v','2021-02-01','2021-08-01','129','-7.35','-46.01',-14,'28','-0.08','-0.31','3','12',1236,-396,'36','93','93.52'
'ETH-USD','5m','NSW3m','2021-02-01','2021-08-01','159','-6.22','-37.6',-12,'35','-0.02','-0.32','3','9',944,-370,'55','104','93.52'
'ETH-USD','5m','NXQVB','2021-02-01','2021-08-01','212','-6.21','-35.64',-12,'29','0.08','-0.34','4','15',1712,-552,'61','151','93.52'
'ETH-USD','5m','nh,B','2021-02-01','2021-08-01','122','-6.08','-30.98',-12,'32','0.02','-0.38','2','11',1398,-921,'39','83','93.52'
'ETH-USD','5m','Hla9l','2021-02-01','2021-08-01','137','-10.25','-35.03',-20,'31','-0.16','-0.56','2','9',1306,-434,'42','95','93.52'
'ETH-USD','5m','n))AI','2021-02-01','2021-08-01','264','-8.94','-27.31',-17,'50','-0.44','-0.63','7','6',285,-322,'131','133','93.52'
'ETH-USD','5m','5j`VV','2021-02-01','2021-08-01','219','-11.71','-31.21',-22,'26','-0.19','-0.71','4','19',1718,-436,'57','162','93.52'
'ETH-USD','5m','YcwOk','2021-02-01','2021-08-01','80','-13.32','-32.89',-25,'34','-0.48','-0.76','2','7',1143,-547,'27','53','93.52'
'ETH-USD','5m','n))VI','2021-02-01','2021-08-01','270','-12.81','-28.1',-24,'49','-0.72','-0.86','7','7',277,-316,'131','139','93.52'
'ETH-USD','5m','UcPOm','2021-02-01','2021-08-01','72','-13.38','-28.78',-25,'33','-0.54','-0.87','3','5',1300,-407,'24','48','93.52'
'ETH-USD','5m','NhGie','2021-02-01','2021-08-01','72','-9.18','-19.95',-18,'31','-0.44','-0.88','2','6',1352,-503,'22','50','93.52'
'ETH-USD','5m','@cPOm','2021-02-01','2021-08-01','91','-11.29','-21.53',-21,'30','-0.4','-0.99','3','10',1577,-513,'27','64','93.52'
'ETH-USD','5m','NuW2I','2021-02-01','2021-08-01','152','-26.3','-37.49',-46,'27','-0.83','-1.22','2','9',1309,-630,'41','111','93.52'
'ETH-USD','5m','NuLK)','2021-02-01','2021-08-01','161','-24.5','-34.63',-43,'26','-0.74','-1.24','2','9',1667,-666,'42','119','93.52'
'ETH-USD','5m','NuW?I','2021-02-01','2021-08-01','159','-23.86','-34.03',-42,'26','-0.69','-1.24','2','9',1262,-666,'42','117','93.52'
'ETH-USD','5m','NuWV(','2021-02-01','2021-08-01','161','-25.4','-35.35',-44,'26','-0.75','-1.26','2','9',1246,-658,'42','119','93.52'
