iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_ubw,parameters.ott_dbw,parameters.long_tps_qty_index,parameters.short_tps_qty_index,parameters.chop_rsi_len,parameters.chop_bandwidth,parameters.max_risk
3900,I<vDEi],0.5849620252646,58,117,52.72,50,20,-1.05,106,72,123,44,12,190,37
3900,U<MD?i_,0.5770474249148246,60,90,66.03,53,13,8.68,137,72,59,44,11,190,38
3900,Z<9Dqim,0.568384172726351,57,92,63.94,54,11,6.15,150,72,27,44,23,190,45
3900,6<MDhi_,0.5507657445538604,52,155,63.08,44,25,2.16,56,72,59,44,21,190,38
3900,W<vDEi],0.5438736654531959,60,81,51.73,53,13,5.11,142,72,123,44,12,190,37
3900,V<vDEi],0.5412294787695869,62,82,55.26,53,13,5.11,139,72,123,44,12,190,37
3900,\<vDEi_,0.5375728166259304,59,81,50.73,50,12,2.63,155,72,123,44,12,190,38
3900,:<mD?i_,0.527546649960344,52,168,38.3,52,25,1.3,67,72,109,44,11,190,38
3900,c<MD+id,0.5272307800510966,62,78,53.51,50,12,4.34,173,72,59,44,6,190,40
3900,c<MD+id,0.5272307800510966,62,78,53.51,50,12,4.34,173,72,59,44,6,190,40
3900,c<mD?if,0.5261226710807478,63,82,52.83,50,12,2.85,173,72,109,44,11,190,41
3900,6<XDii_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
3900,X<MD?i_,0.5220971388438228,58,86,52.85,53,13,8.68,145,72,59,44,11,190,38
3900,6<1D+i_,0.5208561866404058,51,178,55.95,50,24,7.67,56,72,14,44,6,190,38
3900,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
3900,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
3900,Y<vDEi],0.5153022366441151,60,79,52.28,50,12,2.63,147,72,123,44,12,190,37
3900,K<vDEi],0.5149142384878439,58,109,42.36,55,18,1.79,111,72,123,44,12,190,37
3900,.<vSEi],0.514655994095081,50,157,39.37,60,23,7.55,36,72,123,68,12,190,37
3900,c<vDEig,0.514432120831289,63,83,51.67,50,12,2.66,173,72,123,44,12,190,42
3900,u<vDEi],0.5136731118834408,64,70,49.58,45,11,0.14,220,72,123,44,12,190,37
3900,q<vDEi],0.5136731118834408,64,70,49.58,45,11,0.14,209,72,123,44,12,190,37
3900,r<vDEi],0.5136731118834408,64,70,49.58,45,11,0.14,212,72,123,44,12,190,37
3960,Z<9Dniu,0.688894599651263,60,100,86.19,54,11,6.15,150,72,27,44,23,190,49
3960,6<MDai_,0.6116622864292043,52,159,72.3,50,24,6.44,56,72,59,44,19,190,38
3960,J<vDEi],0.606574560872005,58,117,55.95,52,19,-0.6,108,72,123,44,12,190,37
3960,;<vDEi],0.601690551615135,54,159,41.34,52,25,-0.43,69,72,123,44,12,190,37
3960,6<MDdi_,0.5918672443696469,52,156,70.54,50,24,6.44,56,72,59,44,20,190,38
3960,H<vDEi],0.587687258630002,59,119,54.47,50,20,-0.95,103,72,123,44,12,190,37
3960,I<vDEi],0.5849620252646,58,117,52.72,50,20,-1.05,106,72,123,44,12,190,37
3960,U<MD?i_,0.5770474249148246,60,90,66.03,53,13,8.68,137,72,59,44,11,190,38
3960,Z<9Dqim,0.568384172726351,57,92,63.94,54,11,6.15,150,72,27,44,23,190,45
3960,W<vDEi],0.5438736654531959,60,81,51.73,53,13,5.11,142,72,123,44,12,190,37
3960,V<vDEi],0.5412294787695869,62,82,55.26,53,13,5.11,139,72,123,44,12,190,37
3960,\<vDEi_,0.5375728166259304,59,81,50.73,50,12,2.63,155,72,123,44,12,190,38
3960,:<mD?i_,0.527546649960344,52,168,38.3,52,25,1.3,67,72,109,44,11,190,38
3960,c<MD+id,0.5272307800510966,62,78,53.51,50,12,4.34,173,72,59,44,6,190,40
3960,c<MD+id,0.5272307800510966,62,78,53.51,50,12,4.34,173,72,59,44,6,190,40
3960,6<XDii_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
3960,X<MD?i_,0.5220971388438228,58,86,52.85,53,13,8.68,145,72,59,44,11,190,38
3960,6<1D+i_,0.5208561866404058,51,178,55.95,50,24,7.67,56,72,14,44,6,190,38
3960,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
3960,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
3960,Y<vDEi],0.5153022366441151,60,79,52.28,50,12,2.63,147,72,123,44,12,190,37
3960,K<vDEi],0.5149142384878439,58,109,42.36,55,18,1.79,111,72,123,44,12,190,37
3960,.<vSEi],0.514655994095081,50,157,39.37,60,23,7.55,36,72,123,68,12,190,37
3960,c<vDEig,0.514432120831289,63,83,51.67,50,12,2.66,173,72,123,44,12,190,42
3960,u<vDEi],0.5136731118834408,64,70,49.58,45,11,0.14,220,72,123,44,12,190,37
3960,q<vDEi],0.5136731118834408,64,70,49.58,45,11,0.14,209,72,123,44,12,190,37
3960,H<ID+i_,0.5125773187899466,59,127,48.97,42,21,-0.85,103,72,52,44,6,190,38
3960,s<ID+i_,0.5123362498400171,63,73,49.07,45,11,0.14,215,72,52,44,6,190,38
3960,t<XD+i_,0.5113578474324262,63,73,48.92,45,11,0.14,217,72,76,44,6,190,38
3960,u<XD+i_,0.5113578474324262,63,73,48.92,45,11,0.14,220,72,76,44,6,190,38
4020,Z<9Dniu,0.688894599651263,60,100,86.19,54,11,6.15,150,72,27,44,23,190,49
4020,6<MDai_,0.6116622864292043,52,159,72.3,50,24,6.44,56,72,59,44,19,190,38
4020,J<vDEi],0.606574560872005,58,117,55.95,52,19,-0.6,108,72,123,44,12,190,37
4020,;<vDEi],0.601690551615135,54,159,41.34,52,25,-0.43,69,72,123,44,12,190,37
4020,6<MDdi_,0.5918672443696469,52,156,70.54,50,24,6.44,56,72,59,44,20,190,38
4020,H<vDEi],0.587687258630002,59,119,54.47,50,20,-0.95,103,72,123,44,12,190,37
4020,I<vDEi],0.5849620252646,58,117,52.72,50,20,-1.05,106,72,123,44,12,190,37
4020,U<MD?i_,0.5770474249148246,60,90,66.03,53,13,8.68,137,72,59,44,11,190,38
4020,6<XDei_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4020,W<vDEi],0.5438736654531959,60,81,51.73,53,13,5.11,142,72,123,44,12,190,37
4020,V<vDEi],0.5412294787695869,62,82,55.26,53,13,5.11,139,72,123,44,12,190,37
4020,\<vDEi_,0.5375728166259304,59,81,50.73,50,12,2.63,155,72,123,44,12,190,38
4020,:<mD?i_,0.527546649960344,52,168,38.3,52,25,1.3,67,72,109,44,11,190,38
4020,c<MD+id,0.5272307800510966,62,78,53.51,50,12,4.34,173,72,59,44,6,190,40
4020,c<MD+id,0.5272307800510966,62,78,53.51,50,12,4.34,173,72,59,44,6,190,40
4020,Y<XD+i_,0.5255656124106662,58,84,52.33,50,12,3.82,147,72,76,44,6,190,38
4020,6<XDii_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4020,6<XDgi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4020,6<XDhi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4020,X<MD?i_,0.5220971388438228,58,86,52.85,53,13,8.68,145,72,59,44,11,190,38
4020,6<1D+i_,0.5208561866404058,51,178,55.95,50,24,7.67,56,72,14,44,6,190,38
4020,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4020,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4020,K<vDEi],0.5149142384878439,58,109,42.36,55,18,1.79,111,72,123,44,12,190,37
4020,.<vSEi],0.514655994095081,50,157,39.37,60,23,7.55,36,72,123,68,12,190,37
4020,c<vDEig,0.514432120831289,63,83,51.67,50,12,2.66,173,72,123,44,12,190,42
4020,u<vDEi],0.5136731118834408,64,70,49.58,45,11,0.14,220,72,123,44,12,190,37
4020,q<vDEi],0.5136731118834408,64,70,49.58,45,11,0.14,209,72,123,44,12,190,37
4020,H<ID+i_,0.5125773187899466,59,127,48.97,42,21,-0.85,103,72,52,44,6,190,38
4020,s<ID+i_,0.5123362498400171,63,73,49.07,45,11,0.14,215,72,52,44,6,190,38
4080,Z<9Dniu,0.688894599651263,60,100,86.19,54,11,6.15,150,72,27,44,23,190,49
4080,6<MDai_,0.6116622864292043,52,159,72.3,50,24,6.44,56,72,59,44,19,190,38
4080,J<vDEi],0.606574560872005,58,117,55.95,52,19,-0.6,108,72,123,44,12,190,37
4080,;<vDEi],0.601690551615135,54,159,41.34,52,25,-0.43,69,72,123,44,12,190,37
4080,H<vDEi],0.587687258630002,59,119,54.47,50,20,-0.95,103,72,123,44,12,190,37
4080,U<MD?i_,0.5770474249148246,60,90,66.03,53,13,8.68,137,72,59,44,11,190,38
4080,6<XD`i_,0.5762362267278415,53,160,57.18,54,24,7.58,56,72,76,44,19,190,38
4080,6<XDei_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4080,6<XDdi_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4080,6<XDub_,0.5642261718855904,53,157,55.57,54,24,7.58,56,72,76,44,24,172,38
4080,W<vDEi],0.5438736654531959,60,81,51.73,53,13,5.11,142,72,123,44,12,190,37
4080,V<vDEi],0.5412294787695869,62,82,55.26,53,13,5.11,139,72,123,44,12,190,37
4080,\<vDEi_,0.5375728166259304,59,81,50.73,50,12,2.63,155,72,123,44,12,190,38
4080,6<XDZi_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4080,6<XDZi_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4080,:<mD?i_,0.527546649960344,52,168,38.3,52,25,1.3,67,72,109,44,11,190,38
4080,c<MD+id,0.5272307800510966,62,78,53.51,50,12,4.34,173,72,59,44,6,190,40
4080,Y<XD+i_,0.5255656124106662,58,84,52.33,50,12,3.82,147,72,76,44,6,190,38
4080,6<XDii_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4080,6<XDgi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4080,6<XDhi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4080,6<XDgi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4080,X<MD?i_,0.5220971388438228,58,86,52.85,53,13,8.68,145,72,59,44,11,190,38
4080,6<1D+i_,0.5208561866404058,51,178,55.95,50,24,7.67,56,72,14,44,6,190,38
4080,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4080,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4080,6<<Dui_,0.5151149513555505,54,139,46.49,50,24,5.38,56,72,32,44,24,190,38
4080,K<vDEi],0.5149142384878439,58,109,42.36,55,18,1.79,111,72,123,44,12,190,37
4080,.<vSEi],0.514655994095081,50,157,39.37,60,23,7.55,36,72,123,68,12,190,37
4080,c<vDEig,0.514432120831289,63,83,51.67,50,12,2.66,173,72,123,44,12,190,42
4140,Z<9Dniu,0.688894599651263,60,100,86.19,54,11,6.15,150,72,27,44,23,190,49
4140,6<MDai_,0.6116622864292043,52,159,72.3,50,24,6.44,56,72,59,44,19,190,38
4140,J<vDEi],0.606574560872005,58,117,55.95,52,19,-0.6,108,72,123,44,12,190,37
4140,;<vDEi],0.601690551615135,54,159,41.34,52,25,-0.43,69,72,123,44,12,190,37
4140,H<vDEi],0.587687258630002,59,119,54.47,50,20,-0.95,103,72,123,44,12,190,37
4140,U<MD?i_,0.5770474249148246,60,90,66.03,53,13,8.68,137,72,59,44,11,190,38
4140,6<XD`i_,0.5762362267278415,53,160,57.18,54,24,7.58,56,72,76,44,19,190,38
4140,6<XDei_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4140,6<XDdi_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4140,6<XDub_,0.5642261718855904,53,157,55.57,54,24,7.58,56,72,76,44,24,172,38
4140,W<vDEi],0.5438736654531959,60,81,51.73,53,13,5.11,142,72,123,44,12,190,37
4140,V<vDEi],0.5412294787695869,62,82,55.26,53,13,5.11,139,72,123,44,12,190,37
4140,\<vDEi_,0.5375728166259304,59,81,50.73,50,12,2.63,155,72,123,44,12,190,38
4140,n32D?i_,0.5337999149647706,53,95,45.5,28,14,-1.99,202,49,16,44,11,190,38
4140,n<2D?ik,0.5317312913578396,63,84,54.24,45,11,0.16,202,72,16,44,11,190,44
4140,6<XDZi_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4140,6<XDZi_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4140,:<mD?i_,0.527546649960344,52,168,38.3,52,25,1.3,67,72,109,44,11,190,38
4140,c<MD+id,0.5272307800510966,62,78,53.51,50,12,4.34,173,72,59,44,6,190,40
4140,Y<XD+i_,0.5255656124106662,58,84,52.33,50,12,3.82,147,72,76,44,6,190,38
4140,6<XDii_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4140,6<XDgi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4140,6<XDhi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4140,6<XDgi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4140,X<MD?i_,0.5220971388438228,58,86,52.85,53,13,8.68,145,72,59,44,11,190,38
4140,6<1D+i_,0.5208561866404058,51,178,55.95,50,24,7.67,56,72,14,44,6,190,38
4140,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4140,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4140,6<<Dui_,0.5151149513555505,54,139,46.49,50,24,5.38,56,72,32,44,24,190,38
4140,K<vDEi],0.5149142384878439,58,109,42.36,55,18,1.79,111,72,123,44,12,190,37
4200,Z<9Dniu,0.688894599651263,60,100,86.19,54,11,6.15,150,72,27,44,23,190,49
4200,6<MDai_,0.6116622864292043,52,159,72.3,50,24,6.44,56,72,59,44,19,190,38
4200,J<vDEi],0.606574560872005,58,117,55.95,52,19,-0.6,108,72,123,44,12,190,37
4200,H<vDEi],0.587687258630002,59,119,54.47,50,20,-0.95,103,72,123,44,12,190,37
4200,U<MD?i_,0.5770474249148246,60,90,66.03,53,13,8.68,137,72,59,44,11,190,38
4200,6<XD`i_,0.5762362267278415,53,160,57.18,54,24,7.58,56,72,76,44,19,190,38
4200,6<XDei_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4200,6<XDdi_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4200,W<vDEi],0.5438736654531959,60,81,51.73,53,13,5.11,142,72,123,44,12,190,37
4200,V<vDEi],0.5412294787695869,62,82,55.26,53,13,5.11,139,72,123,44,12,190,37
4200,\<vDEi_,0.5375728166259304,59,81,50.73,50,12,2.63,155,72,123,44,12,190,38
4200,n32D?i_,0.5337999149647706,53,95,45.5,28,14,-1.99,202,49,16,44,11,190,38
4200,6<XDZi_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4200,6<XDZi_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4200,:<mD?i_,0.527546649960344,52,168,38.3,52,25,1.3,67,72,109,44,11,190,38
4200,c<MD+id,0.5272307800510966,62,78,53.51,50,12,4.34,173,72,59,44,6,190,40
4200,Y<XD+i_,0.5255656124106662,58,84,52.33,50,12,3.82,147,72,76,44,6,190,38
4200,6<XDii_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4200,6<XDhi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4200,6<XDgi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4200,X<MD?i_,0.5220971388438228,58,86,52.85,53,13,8.68,145,72,59,44,11,190,38
4200,n<Cg?i_,0.5216547417961461,58,74,42.92,45,11,-0.58,202,72,43,100,11,190,38
4200,6<1D+i_,0.5208561866404058,51,178,55.95,50,24,7.67,56,72,14,44,6,190,38
4200,n<Ck?i_,0.5182226339272155,63,74,40.7,45,11,-0.68,202,72,43,106,11,190,38
4200,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4200,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4200,n<Cs?i_,0.5151496318755687,63,74,35.65,45,11,-1.2,202,72,43,119,11,190,38
4200,6<<Dui_,0.5151149513555505,54,139,46.49,50,24,5.38,56,72,32,44,24,190,38
4200,K<vDEi],0.5149142384878439,58,109,42.36,55,18,1.79,111,72,123,44,12,190,37
4200,.<vSEi],0.514655994095081,50,157,39.37,60,23,7.55,36,72,123,68,12,190,37
4260,Z<9Dniu,0.688894599651263,60,100,86.19,54,11,6.15,150,72,27,44,23,190,49
4260,6<MDai_,0.6116622864292043,52,159,72.3,50,24,6.44,56,72,59,44,19,190,38
4260,J<vDEi],0.606574560872005,58,117,55.95,52,19,-0.6,108,72,123,44,12,190,37
4260,H<vDEi],0.587687258630002,59,119,54.47,50,20,-0.95,103,72,123,44,12,190,37
4260,U<MD?i_,0.5770474249148246,60,90,66.03,53,13,8.68,137,72,59,44,11,190,38
4260,6<XD`i_,0.5762362267278415,53,160,57.18,54,24,7.58,56,72,76,44,19,190,38
4260,6<XDei_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4260,6<XDdi_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4260,W<vDEi],0.5438736654531959,60,81,51.73,53,13,5.11,142,72,123,44,12,190,37
4260,V<vDEi],0.5412294787695869,62,82,55.26,53,13,5.11,139,72,123,44,12,190,37
4260,n32D?i_,0.5337999149647706,53,95,45.5,28,14,-1.99,202,49,16,44,11,190,38
4260,6<XDZi_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4260,6<XDZi_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4260,:<mD?i_,0.527546649960344,52,168,38.3,52,25,1.3,67,72,109,44,11,190,38
4260,Y<XD+i_,0.5255656124106662,58,84,52.33,50,12,3.82,147,72,76,44,6,190,38
4260,n<Iv?i_,0.5251470748361272,63,74,33.04,45,11,-1.66,202,72,52,123,11,190,38
4260,6<XDii_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4260,6<XDhi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4260,6<XDgi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4260,X<MD?i_,0.5220971388438228,58,86,52.85,53,13,8.68,145,72,59,44,11,190,38
4260,n<Cg?i_,0.5216547417961461,58,74,42.92,45,11,-0.58,202,72,43,100,11,190,38
4260,6<1D+i_,0.5208561866404058,51,178,55.95,50,24,7.67,56,72,14,44,6,190,38
4260,n<Ck?i_,0.5182226339272155,63,74,40.7,45,11,-0.68,202,72,43,106,11,190,38
4260,n<Ik?i_,0.5154834892631692,63,74,40.4,45,11,-0.68,202,72,52,106,11,190,38
4260,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4260,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4260,n<Cs?i_,0.5151496318755687,63,74,35.65,45,11,-1.2,202,72,43,119,11,190,38
4260,c<vDEig,0.514432120831289,63,83,51.67,50,12,2.66,173,72,123,44,12,190,42
4260,n<2D?it,0.5140327952259205,63,90,51.33,45,11,0.16,202,72,16,44,11,190,48
4260,u<vDEi],0.5136731118834408,64,70,49.58,45,11,0.14,220,72,123,44,12,190,37
4320,Z<9Dniu,0.688894599651263,60,100,86.19,54,11,6.15,150,72,27,44,23,190,49
4320,6<MDai_,0.6116622864292043,52,159,72.3,50,24,6.44,56,72,59,44,19,190,38
4320,J<vDEi],0.606574560872005,58,117,55.95,52,19,-0.6,108,72,123,44,12,190,37
4320,W<XD+i_,0.5973516575563671,60,87,68.94,53,13,7.67,142,72,76,44,6,190,38
4320,H<vDEi],0.587687258630002,59,119,54.47,50,20,-0.95,103,72,123,44,12,190,37
4320,U<MD?i_,0.5770474249148246,60,90,66.03,53,13,8.68,137,72,59,44,11,190,38
4320,6<XD`i_,0.5762362267278415,53,160,57.18,54,24,7.58,56,72,76,44,19,190,38
4320,6<XD_i_,0.5762362267278415,53,160,57.18,54,24,7.58,56,72,76,44,19,190,38
4320,6<XDei_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4320,6<XDdi_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4320,W<vDEi],0.5438736654531959,60,81,51.73,53,13,5.11,142,72,123,44,12,190,37
4320,V<vDEi],0.5412294787695869,62,82,55.26,53,13,5.11,139,72,123,44,12,190,37
4320,6<XDki_,0.5390175601362892,53,151,51.02,48,25,3.06,56,72,76,44,22,190,38
4320,n32D?i_,0.5337999149647706,53,95,45.5,28,14,-1.99,202,49,16,44,11,190,38
4320,6<XDZi_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4320,6<XDZi_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4320,:<mD?i_,0.527546649960344,52,168,38.3,52,25,1.3,67,72,109,44,11,190,38
4320,Y<XD+i_,0.5255656124106662,58,84,52.33,50,12,3.82,147,72,76,44,6,190,38
4320,n<Iv?i_,0.5251470748361272,63,74,33.04,45,11,-1.66,202,72,52,123,11,190,38
4320,6<XDii_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4320,6<XDhi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4320,6<XDgi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4320,X<MD?i_,0.5220971388438228,58,86,52.85,53,13,8.68,145,72,59,44,11,190,38
4320,n<Cg?i_,0.5216547417961461,58,74,42.92,45,11,-0.58,202,72,43,100,11,190,38
4320,6<1D+i_,0.5208561866404058,51,178,55.95,50,24,7.67,56,72,14,44,6,190,38
4320,n<Ck?i_,0.5182226339272155,63,74,40.7,45,11,-0.68,202,72,43,106,11,190,38
4320,n<Ik?i_,0.5154834892631692,63,74,40.4,45,11,-0.68,202,72,52,106,11,190,38
4320,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4320,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4320,n<Cs?i_,0.5151496318755687,63,74,35.65,45,11,-1.2,202,72,43,119,11,190,38
4380,Z<9Dniu,0.688894599651263,60,100,86.19,54,11,6.15,150,72,27,44,23,190,49
4380,6<MDai_,0.6116622864292043,52,159,72.3,50,24,6.44,56,72,59,44,19,190,38
4380,J<vDEi],0.606574560872005,58,117,55.95,52,19,-0.6,108,72,123,44,12,190,37
4380,W<XD+i_,0.5973516575563671,60,87,68.94,53,13,7.67,142,72,76,44,6,190,38
4380,H<vDEi],0.587687258630002,59,119,54.47,50,20,-0.95,103,72,123,44,12,190,37
4380,U<MD?i_,0.5770474249148246,60,90,66.03,53,13,8.68,137,72,59,44,11,190,38
4380,6<XD`i_,0.5762362267278415,53,160,57.18,54,24,7.58,56,72,76,44,19,190,38
4380,6<XD_i_,0.5762362267278415,53,160,57.18,54,24,7.58,56,72,76,44,19,190,38
4380,6<XDei_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4380,6<XDdi_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4380,X<XD+i_,0.5452721220981549,60,85,60.85,53,13,7.67,145,72,76,44,6,190,38
4380,W<vDEi],0.5438736654531959,60,81,51.73,53,13,5.11,142,72,123,44,12,190,37
4380,V<vDEi],0.5412294787695869,62,82,55.26,53,13,5.11,139,72,123,44,12,190,37
4380,6<XDki_,0.5390175601362892,53,151,51.02,48,25,3.06,56,72,76,44,22,190,38
4380,6<XDli_,0.5390175601362892,53,151,51.02,48,25,3.06,56,72,76,44,22,190,38
4380,n32D?i_,0.5337999149647706,53,95,45.5,28,14,-1.99,202,49,16,44,11,190,38
4380,6<XDZi_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4380,6<XDZi_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4380,6<XD[i_,0.53089511855008,51,162,44.12,54,24,7.58,56,72,76,44,18,190,38
4380,:<mD?i_,0.527546649960344,52,168,38.3,52,25,1.3,67,72,109,44,11,190,38
4380,Y<XD+i_,0.5255656124106662,58,84,52.33,50,12,3.82,147,72,76,44,6,190,38
4380,n<Iv?i_,0.5251470748361272,63,74,33.04,45,11,-1.66,202,72,52,123,11,190,38
4380,6<XDii_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4380,6<XDhi_,0.5233979013014353,52,156,45.59,48,25,3.06,56,72,76,44,21,190,38
4380,X<MD?i_,0.5220971388438228,58,86,52.85,53,13,8.68,145,72,59,44,11,190,38
4380,n<Cg?i_,0.5216547417961461,58,74,42.92,45,11,-0.58,202,72,43,100,11,190,38
4380,6<1D+i_,0.5208561866404058,51,178,55.95,50,24,7.67,56,72,14,44,6,190,38
4380,n<Ck?i_,0.5182226339272155,63,74,40.7,45,11,-0.68,202,72,43,106,11,190,38
4380,n<Ik?i_,0.5154834892631692,63,74,40.4,45,11,-0.68,202,72,52,106,11,190,38
4380,6<XD+t_,0.5154226833845071,51,178,49.27,56,23,9.12,56,72,76,44,6,217,38
4440,Z<9Dniu,0.688894599651263,60,100,86.19,54,11,6.15,150,72,27,44,23,190,49
4440,J<vDEi],0.606574560872005,58,117,55.95,52,19,-0.6,108,72,123,44,12,190,37
4440,W<XD+i_,0.5973516575563671,60,87,68.94,53,13,7.67,142,72,76,44,6,190,38
4440,H<vDEi],0.587687258630002,59,119,54.47,50,20,-0.95,103,72,123,44,12,190,37
4440,U<MD?i_,0.5770474249148246,60,90,66.03,53,13,8.68,137,72,59,44,11,190,38
4440,6<XD`i_,0.5762362267278415,53,160,57.18,54,24,7.58,56,72,76,44,19,190,38
4440,6<XD_i_,0.5762362267278415,53,160,57.18,54,24,7.58,56,72,76,44,19,190,38
4440,6<XDei_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4440,6<XDdi_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4440,6<XDei_,0.5679436425373182,53,157,56.97,54,24,7.58,56,72,76,44,20,190,38
4440,X<XD+i_,0.5452721220981549,60,85,60.85,53,13,7.67,145,72,76,44,6,190,38
4440,W<vDEi],0.5438736654531959,60,81,51.73,53,13,5.11,142,72,123,44,12,190,37
4440,V<vDEi],0.5412294787695869,62,82,55.26,53,13,5.11,139,72,123,44,12,190,37
4440,\<XD+i_,0.5390654424713183,59,81,53.25,50,12,3.82,155,72,76,44,6,190,38
4440,6<XDki_,0.5390175601362892,53,151,51.02,48,25,3.06,56,72,76,44,22,190,38
4440,6<XDli_,0.5390175601362892,53,151,51.02,48,25,3.06,56,72,76,44,22,190,38
