iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_ma_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_bandwidth
7500,e\<f6,0.21416888855488955,36,60,29.44,0,8,-7.82,82,4791,1506,985,1554
7500,+mfso,0.20682074326121325,28,70,37.88,40,5,6.69,9,5867,2570,1149,2997
7500,]Yuf6,0.19967535741284057,37,53,30.86,37,8,1.11,72,4601,2949,985,1554
7500,jYuf6,0.16777971469693206,35,53,30.03,14,7,0.59,89,4601,2949,985,1554
7500,[\+sp,0.1552872507355235,37,29,20.04,0,4,-3.79,70,4791,1076,1149,3023
7500,[\>fu,0.15467263177298082,40,27,22.35,0,3,-2.21,70,4791,1557,985,3149
7500,[YIfo,0.15353270391411386,37,32,22.71,0,3,-2.07,70,4601,1835,985,2997
7500,[\Lfo,0.1526977917246535,36,30,21.79,0,4,-3.81,70,4791,1911,985,2997
7500,[<oop,0.14659682502876767,39,33,26.17,25,4,4.49,70,2766,2797,1099,3023
7500,offso,0.14088584398988124,36,19,24.31,0,2,-4.13,95,5424,2570,1149,2997
7500,o\Lso,0.13858248046338512,40,25,43.32,0,3,-5.8,95,4791,1911,1149,2997
7500,[\>jo,0.13727509353070005,36,30,19.15,0,4,-4.26,70,4791,1557,1035,2997
7500,eRuf6,0.13673218024385594,37,59,31.96,0,5,-3.72,82,4158,2949,985,1554
7500,[\-fo,0.13346981914997552,36,30,17.07,0,4,-3.84,70,4791,1127,985,2997
7500,e<uf6,0.133010715266985,28,76,33.61,28,7,8.61,82,2766,2949,985,1554
7500,6/fNo,0.12956366081498433,30,99,17.63,46,13,13.38,23,1943,2570,681,2997
7500,[\+fo,0.1199891895862841,36,30,15.16,0,4,-3.79,70,4791,1076,985,2997
7500,W\oRp,0.11464023654892351,39,33,17.76,0,4,-2.16,64,4791,2797,732,3023
7600,e4uf6,0.8498076476821638,37,81,94.09,28,7,-4.45,82,2259,2949,985,1554
7600,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
7600,eYufg,0.5046115870640784,45,31,65.05,20,5,10.27,82,4601,2949,985,2795
7600,eYuf5,0.3680805489390239,39,51,49.94,16,6,-3.16,82,4601,2949,985,1529
7600,eYuf2,0.3585480730378332,40,52,55.75,16,6,-3.16,82,4601,2949,985,1453
7600,eYuN6,0.3230398645885382,37,54,43.73,16,6,-3.16,82,4601,2949,681,1554
7600,eYufX,0.28934666439186213,39,38,48.99,20,5,10.27,82,4601,2949,985,2415
7600,hYuf6,0.2651182943512268,44,54,47.19,25,8,8.8,86,4601,2949,985,1554
7600,U\jsI,0.23582740081260004,41,53,48.16,10,10,-7.82,62,4791,2671,1149,2035
7600,eYum6,0.23069107391052904,37,51,32.23,16,6,-3.16,82,4601,2949,1073,1554
7600,e\<f6,0.21416888855488955,36,60,29.44,0,8,-7.82,82,4791,1506,985,1554
7600,]Yuf6,0.19967535741284057,37,53,30.86,37,8,1.11,72,4601,2949,985,1554
7600,jYuf6,0.16777971469693206,35,53,30.03,14,7,0.59,89,4601,2949,985,1554
7600,[\+sp,0.1552872507355235,37,29,20.04,0,4,-3.79,70,4791,1076,1149,3023
7600,[\>fu,0.15467263177298082,40,27,22.35,0,3,-2.21,70,4791,1557,985,3149
7600,[YIfo,0.15353270391411386,37,32,22.71,0,3,-2.07,70,4601,1835,985,2997
7600,[\Lfo,0.1526977917246535,36,30,21.79,0,4,-3.81,70,4791,1911,985,2997
7600,[<oop,0.14659682502876767,39,33,26.17,25,4,4.49,70,2766,2797,1099,3023
7600,offso,0.14088584398988124,36,19,24.31,0,2,-4.13,95,5424,2570,1149,2997
7600,o\Lso,0.13858248046338512,40,25,43.32,0,3,-5.8,95,4791,1911,1149,2997
7600,eRuf6,0.13673218024385594,37,59,31.96,0,5,-3.72,82,4158,2949,985,1554
7600,[\-fo,0.13346981914997552,36,30,17.07,0,4,-3.84,70,4791,1127,985,2997
7600,e<uf6,0.133010715266985,28,76,33.61,28,7,8.61,82,2766,2949,985,1554
7600,6/fNo,0.12956366081498433,30,99,17.63,46,13,13.38,23,1943,2570,681,2997
7600,[\+fo,0.1199891895862841,36,30,15.16,0,4,-3.79,70,4791,1076,985,2997
7600,W\oRp,0.11464023654892351,39,33,17.76,0,4,-2.16,64,4791,2797,732,3023
7600,sYffo,0.10485033586726594,40,25,32.85,0,2,-2.27,100,4601,2570,985,2997
7600,e\TN6,0.10416169617175682,36,55,24.55,0,8,-8.39,82,4791,2114,681,1554
7600,[:dfo,0.10407068600768592,41,34,20.57,33,3,11.86,70,2639,2519,985,2997
7600,e]uf6,0.10152209173861726,31,51,19.95,0,6,-6.88,82,4854,2949,985,1554
7700,e4uf6,0.8498076476821638,37,81,94.09,28,7,-4.45,82,2259,2949,985,1554
7700,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
7700,e6uf6,0.517700279409524,38,72,67.58,50,8,16.74,82,2386,2949,985,1554
7700,eYufg,0.5046115870640784,45,31,65.05,20,5,10.27,82,4601,2949,985,2795
7700,eYuf5,0.3680805489390239,39,51,49.94,16,6,-3.16,82,4601,2949,985,1529
7700,eYud6,0.35996350420481715,39,51,48.94,16,6,-3.16,82,4601,2949,959,1554
7700,eYuf2,0.3585480730378332,40,52,55.75,16,6,-3.16,82,4601,2949,985,1453
7700,eYuN6,0.3230398645885382,37,54,43.73,16,6,-3.16,82,4601,2949,681,1554
7700,hYuf6,0.2651182943512268,44,54,47.19,25,8,8.8,86,4601,2949,985,1554
7700,U\jsI,0.23582740081260004,41,53,48.16,10,10,-7.82,62,4791,2671,1149,2035
7700,]Yuf6,0.19967535741284057,37,53,30.86,37,8,1.11,72,4601,2949,985,1554
7700,PY7f6,0.18573183564239315,35,82,37.09,0,10,-9.93,56,4601,1380,985,1554
7700,bYff(,0.1836080510067955,31,61,37.16,20,10,-1.27,78,4601,2570,985,1200
7700,[Yfp(,0.17148637558806257,36,63,34.79,14,7,-4.83,70,4601,2570,1111,1200
7700,[\+sp,0.1552872507355235,37,29,20.04,0,4,-3.79,70,4791,1076,1149,3023
7700,[\>fu,0.15467263177298082,40,27,22.35,0,3,-2.21,70,4791,1557,985,3149
7700,[YIfo,0.15353270391411386,37,32,22.71,0,3,-2.07,70,4601,1835,985,2997
7700,[\Lfo,0.1526977917246535,36,30,21.79,0,4,-3.81,70,4791,1911,985,2997
7700,7Yofp,0.15091225094661287,33,48,27.77,14,7,-7.59,24,4601,2797,985,3023
7700,[<oop,0.14659682502876767,39,33,26.17,25,4,4.49,70,2766,2797,1099,3023
7700,RYuf6,0.14163347021010705,32,64,26.57,33,9,14.43,58,4601,2949,985,1554
7700,offso,0.14088584398988124,36,19,24.31,0,2,-4.13,95,5424,2570,1149,2997
7700,o\Lso,0.13858248046338512,40,25,43.32,0,3,-5.8,95,4791,1911,1149,2997
7700,[\-fo,0.13346981914997552,36,30,17.07,0,4,-3.84,70,4791,1127,985,2997
7700,e<uf6,0.133010715266985,28,76,33.61,28,7,8.61,82,2766,2949,985,1554
7700,6/fNo,0.12956366081498433,30,99,17.63,46,13,13.38,23,1943,2570,681,2997
7700,vYffo,0.1263259839211322,39,23,22.52,25,4,-0.13,104,4601,2570,985,2997
7700,[\+fo,0.1199891895862841,36,30,15.16,0,4,-3.79,70,4791,1076,985,2997
7700,PYbf6,0.11929770920129606,35,70,27.24,10,10,-3.27,56,4601,2468,985,1554
7700,PY_f6,0.11802777199775732,35,70,26.88,10,10,-3.2,56,4601,2392,985,1554
7800,e4uf6,0.8498076476821638,37,81,94.09,28,7,-4.45,82,2259,2949,985,1554
7800,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
7800,+Qffr,0.5733055718285431,32,81,53.64,22,9,1.44,9,4095,2570,985,3073
7800,e6uf6,0.517700279409524,38,72,67.58,50,8,16.74,82,2386,2949,985,1554
7800,eYufg,0.5046115870640784,45,31,65.05,20,5,10.27,82,4601,2949,985,2795
7800,+Qofo,0.3771796647088646,29,88,42.02,22,9,1.44,9,4095,2797,985,2997
7800,eYuf5,0.3680805489390239,39,51,49.94,16,6,-3.16,82,4601,2949,985,1529
7800,+QUfo,0.3630722142424038,29,89,40.56,22,9,1.44,9,4095,2139,985,2997
7800,eYud6,0.35996350420481715,39,51,48.94,16,6,-3.16,82,4601,2949,959,1554
7800,eYuf2,0.3585480730378332,40,52,55.75,16,6,-3.16,82,4601,2949,985,1453
7800,+Qcfo,0.3415882707129651,29,88,38.32,22,9,1.44,9,4095,2494,985,2997
7800,eYuN6,0.3230398645885382,37,54,43.73,16,6,-3.16,82,4601,2949,681,1554
7800,+QfKo,0.27750382252006267,29,89,30.84,22,9,1.44,9,4095,2570,643,2997
7800,U\jsI,0.23582740081260004,41,53,48.16,10,10,-7.82,62,4791,2671,1149,2035
7800,[\fR5,0.2117836414414511,37,64,29.6,0,7,-7.73,70,4791,2570,732,1529
7800,+QCfo,0.2097753900732031,28,91,27.06,22,9,1.44,9,4095,1684,985,2997
7800,]Yuf6,0.19967535741284057,37,53,30.86,37,8,1.11,72,4601,2949,985,1554
7800,[\f`5,0.18753930951517625,39,61,26.53,0,7,-7.73,70,4791,2570,909,1529
7800,[Yfp(,0.17148637558806257,36,63,34.79,14,7,-4.83,70,4601,2570,1111,1200
7800,[\+sp,0.1552872507355235,37,29,20.04,0,4,-3.79,70,4791,1076,1149,3023
7800,[\>fu,0.15467263177298082,40,27,22.35,0,3,-2.21,70,4791,1557,985,3149
7800,[YIfo,0.15353270391411386,37,32,22.71,0,3,-2.07,70,4601,1835,985,2997
7800,[\Lfo,0.1526977917246535,36,30,21.79,0,4,-3.81,70,4791,1911,985,2997
7800,[\fN>,0.14957720329360596,35,62,21.85,14,7,-0.94,70,4791,2570,681,1757
7800,[\fNo,0.14168190373420622,37,29,21.13,0,4,-3.81,70,4791,2570,681,2997
7800,RYuf6,0.14163347021010705,32,64,26.57,33,9,14.43,58,4601,2949,985,1554
7800,offso,0.14088584398988124,36,19,24.31,0,2,-4.13,95,5424,2570,1149,2997
7800,[?ffo,0.13604433688741072,42,38,22.66,100,1,5.54,70,2956,2570,985,2997
7800,[\-fo,0.13346981914997552,36,30,17.07,0,4,-3.84,70,4791,1127,985,2997
7800,e<uf6,0.133010715266985,28,76,33.61,28,7,8.61,82,2766,2949,985,1554
7900,e4uf6,0.8498076476821638,37,81,94.09,28,7,-4.45,82,2259,2949,985,1554
7900,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
7900,eYufg,0.5046115870640784,45,31,65.05,20,5,10.27,82,4601,2949,985,2795
7900,+Qofo,0.3771796647088646,29,88,42.02,22,9,1.44,9,4095,2797,985,2997
7900,eYuf5,0.3680805489390239,39,51,49.94,16,6,-3.16,82,4601,2949,985,1529
7900,+QUfo,0.3630722142424038,29,89,40.56,22,9,1.44,9,4095,2139,985,2997
7900,eYud6,0.35996350420481715,39,51,48.94,16,6,-3.16,82,4601,2949,959,1554
7900,eYuf2,0.3585480730378332,40,52,55.75,16,6,-3.16,82,4601,2949,985,1453
7900,+Qcfo,0.3415882707129651,29,88,38.32,22,9,1.44,9,4095,2494,985,2997
7900,eYuN6,0.3230398645885382,37,54,43.73,16,6,-3.16,82,4601,2949,681,1554
7900,+QfKo,0.27750382252006267,29,89,30.84,22,9,1.44,9,4095,2570,643,2997
7900,U\jsI,0.23582740081260004,41,53,48.16,10,10,-7.82,62,4791,2671,1149,2035
7900,]Yuf6,0.19967535741284057,37,53,30.86,37,8,1.11,72,4601,2949,985,1554
7900,[\f`5,0.18753930951517625,39,61,26.53,0,7,-7.73,70,4791,2570,909,1529
7900,[Yfp(,0.17148637558806257,36,63,34.79,14,7,-4.83,70,4601,2570,1111,1200
7900,[YKfo,0.16021094378713696,37,32,23.84,0,3,-2.09,70,4601,1886,985,2997
7900,[\+sp,0.1552872507355235,37,29,20.04,0,4,-3.79,70,4791,1076,1149,3023
7900,[\>fu,0.15467263177298082,40,27,22.35,0,3,-2.21,70,4791,1557,985,3149
7900,[YIfo,0.15353270391411386,37,32,22.71,0,3,-2.07,70,4601,1835,985,2997
7900,[\Lfo,0.1526977917246535,36,30,21.79,0,4,-3.81,70,4791,1911,985,2997
7900,[Yff;,0.15106951773395974,35,59,30.57,14,7,-5.29,70,4601,2570,985,1681
7900,[\fN>,0.14957720329360596,35,62,21.85,14,7,-0.94,70,4791,2570,681,1757
7900,[\fNo,0.14168190373420622,37,29,21.13,0,4,-3.81,70,4791,2570,681,2997
7900,RYuf6,0.14163347021010705,32,64,26.57,33,9,14.43,58,4601,2949,985,1554
7900,offso,0.14088584398988124,36,19,24.31,0,2,-4.13,95,5424,2570,1149,2997
7900,[?ffo,0.13604433688741072,42,38,22.66,100,1,5.54,70,2956,2570,985,2997
7900,[\-fo,0.13346981914997552,36,30,17.07,0,4,-3.84,70,4791,1127,985,2997
7900,e<uf6,0.133010715266985,28,76,33.61,28,7,8.61,82,2766,2949,985,1554
7900,6/fNo,0.12956366081498433,30,99,17.63,46,13,13.38,23,1943,2570,681,2997
7900,vYffo,0.1263259839211322,39,23,22.52,25,4,-0.13,104,4601,2570,985,2997
8000,e4uf6,0.8498076476821638,37,81,94.09,28,7,-4.45,82,2259,2949,985,1554
8000,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
8000,eYufg,0.5046115870640784,45,31,65.05,20,5,10.27,82,4601,2949,985,2795
8000,+Qofo,0.3771796647088646,29,88,42.02,22,9,1.44,9,4095,2797,985,2997
8000,eYuf5,0.3680805489390239,39,51,49.94,16,6,-3.16,82,4601,2949,985,1529
8000,+QUfo,0.3630722142424038,29,89,40.56,22,9,1.44,9,4095,2139,985,2997
8000,eYud6,0.35996350420481715,39,51,48.94,16,6,-3.16,82,4601,2949,959,1554
8000,+Qcfo,0.3415882707129651,29,88,38.32,22,9,1.44,9,4095,2494,985,2997
8000,eYuN6,0.3230398645885382,37,54,43.73,16,6,-3.16,82,4601,2949,681,1554
8000,+QfKo,0.27750382252006267,29,89,30.84,22,9,1.44,9,4095,2570,643,2997
8000,U\jsI,0.23582740081260004,41,53,48.16,10,10,-7.82,62,4791,2671,1149,2035
8000,]Yuf6,0.19967535741284057,37,53,30.86,37,8,1.11,72,4601,2949,985,1554
8000,tYfno,0.19835627849431156,36,25,39.58,0,3,-3.71,101,4601,2570,1086,2997
8000,[\f`5,0.18753930951517625,39,61,26.53,0,7,-7.73,70,4791,2570,909,1529
8000,[Yfp(,0.17148637558806257,36,63,34.79,14,7,-4.83,70,4601,2570,1111,1200
8000,[\+sp,0.1552872507355235,37,29,20.04,0,4,-3.79,70,4791,1076,1149,3023
8000,[\>fu,0.15467263177298082,40,27,22.35,0,3,-2.21,70,4791,1557,985,3149
8000,[YIfo,0.15353270391411386,37,32,22.71,0,3,-2.07,70,4601,1835,985,2997
8000,[Yff;,0.15106951773395974,35,59,30.57,14,7,-5.29,70,4601,2570,985,1681
8000,[\fN>,0.14957720329360596,35,62,21.85,14,7,-0.94,70,4791,2570,681,1757
8000,9Yffo,0.1438635781010309,34,50,25.21,42,7,8.62,27,4601,2570,985,2997
8000,[YFfo,0.1436107872502385,37,32,21.04,0,3,-2.03,70,4601,1759,985,2997
8000,[\fNo,0.14168190373420622,37,29,21.13,0,4,-3.81,70,4791,2570,681,2997
8000,RYuf6,0.14163347021010705,32,64,26.57,33,9,14.43,58,4601,2949,985,1554
8000,offso,0.14088584398988124,36,19,24.31,0,2,-4.13,95,5424,2570,1149,2997
8000,[?ffo,0.13604433688741072,42,38,22.66,100,1,5.54,70,2956,2570,985,2997
8000,[\-fo,0.13346981914997552,36,30,17.07,0,4,-3.84,70,4791,1127,985,2997
8000,6/fNo,0.12956366081498433,30,99,17.63,46,13,13.38,23,1943,2570,681,2997
8000,vYffo,0.1263259839211322,39,23,22.52,25,4,-0.13,104,4601,2570,985,2997
8000,[\+fo,0.1199891895862841,36,30,15.16,0,4,-3.79,70,4791,1076,985,2997
8100,e4uf6,0.8498076476821638,37,81,94.09,28,7,-4.45,82,2259,2949,985,1554
8100,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
8100,eYufg,0.5046115870640784,45,31,65.05,20,5,10.27,82,4601,2949,985,2795
8100,+Qofo,0.3771796647088646,29,88,42.02,22,9,1.44,9,4095,2797,985,2997
8100,eYuf5,0.3680805489390239,39,51,49.94,16,6,-3.16,82,4601,2949,985,1529
8100,+QUfo,0.3630722142424038,29,89,40.56,22,9,1.44,9,4095,2139,985,2997
8100,eYud6,0.35996350420481715,39,51,48.94,16,6,-3.16,82,4601,2949,959,1554
8100,+Qcfo,0.3415882707129651,29,88,38.32,22,9,1.44,9,4095,2494,985,2997
8100,eYuN6,0.3230398645885382,37,54,43.73,16,6,-3.16,82,4601,2949,681,1554
8100,+QfKo,0.27750382252006267,29,89,30.84,22,9,1.44,9,4095,2570,643,2997
8100,U\jsI,0.23582740081260004,41,53,48.16,10,10,-7.82,62,4791,2671,1149,2035
8100,]Yuf6,0.19967535741284057,37,53,30.86,37,8,1.11,72,4601,2949,985,1554
8100,tYfno,0.19835627849431156,36,25,39.58,0,3,-3.71,101,4601,2570,1086,2997
8100,[\f`5,0.18753930951517625,39,61,26.53,0,7,-7.73,70,4791,2570,909,1529
8100,[Yfp(,0.17148637558806257,36,63,34.79,14,7,-4.83,70,4601,2570,1111,1200
8100,\\fNo,0.16421792083452963,43,30,24.24,0,4,-3.94,71,4791,2570,681,2997
8100,[\+sp,0.1552872507355235,37,29,20.04,0,4,-3.79,70,4791,1076,1149,3023
8100,[\>fu,0.15467263177298082,40,27,22.35,0,3,-2.21,70,4791,1557,985,3149
8100,[YIfo,0.15353270391411386,37,32,22.71,0,3,-2.07,70,4601,1835,985,2997
8100,[Yff;,0.15106951773395974,35,59,30.57,14,7,-5.29,70,4601,2570,985,1681
8100,[\fN>,0.14957720329360596,35,62,21.85,14,7,-0.94,70,4791,2570,681,1757
8100,9Yffo,0.1438635781010309,34,50,25.21,42,7,8.62,27,4601,2570,985,2997
8100,[YFfo,0.1436107872502385,37,32,21.04,0,3,-2.03,70,4601,1759,985,2997
8100,[\fNo,0.14168190373420622,37,29,21.13,0,4,-3.81,70,4791,2570,681,2997
8100,RYuf6,0.14163347021010705,32,64,26.57,33,9,14.43,58,4601,2949,985,1554
8100,[?ffo,0.13604433688741072,42,38,22.66,100,1,5.54,70,2956,2570,985,2997
8100,[\fAo,0.13096079351105314,37,29,17.73,0,4,-3.81,70,4791,2570,516,2997
8100,6/fNo,0.12956366081498433,30,99,17.63,46,13,13.38,23,1943,2570,681,2997
8100,vYffo,0.1263259839211322,39,23,22.52,25,4,-0.13,104,4601,2570,985,2997
8100,PYbf6,0.11929770920129606,35,70,27.24,10,10,-3.27,56,4601,2468,985,1554
8200,e4uf6,0.8498076476821638,37,81,94.09,28,7,-4.45,82,2259,2949,985,1554
8200,eYufg,0.5046115870640784,45,31,65.05,20,5,10.27,82,4601,2949,985,2795
8200,eYuf5,0.3680805489390239,39,51,49.94,16,6,-3.16,82,4601,2949,985,1529
8200,+QUfo,0.3630722142424038,29,89,40.56,22,9,1.44,9,4095,2139,985,2997
8200,eYud6,0.35996350420481715,39,51,48.94,16,6,-3.16,82,4601,2949,959,1554
8200,+Qcfo,0.3415882707129651,29,88,38.32,22,9,1.44,9,4095,2494,985,2997
8200,eYuN6,0.3230398645885382,37,54,43.73,16,6,-3.16,82,4601,2949,681,1554
8200,U\jsI,0.23582740081260004,41,53,48.16,10,10,-7.82,62,4791,2671,1149,2035
8200,]Yuf6,0.19967535741284057,37,53,30.86,37,8,1.11,72,4601,2949,985,1554
8200,tYfno,0.19835627849431156,36,25,39.58,0,3,-3.71,101,4601,2570,1086,2997
8200,[\f`5,0.18753930951517625,39,61,26.53,0,7,-7.73,70,4791,2570,909,1529
8200,[Yfp(,0.17148637558806257,36,63,34.79,14,7,-4.83,70,4601,2570,1111,1200
8200,[\+sp,0.1552872507355235,37,29,20.04,0,4,-3.79,70,4791,1076,1149,3023
8200,[YIfo,0.15353270391411386,37,32,22.71,0,3,-2.07,70,4601,1835,985,2997
8200,[Yff;,0.15106951773395974,35,59,30.57,14,7,-5.29,70,4601,2570,985,1681
8200,[\fN>,0.14957720329360596,35,62,21.85,14,7,-0.94,70,4791,2570,681,1757
8200,9Yffo,0.1438635781010309,34,50,25.21,42,7,8.62,27,4601,2570,985,2997
8200,[YFfo,0.1436107872502385,37,32,21.04,0,3,-2.03,70,4601,1759,985,2997
8200,[\fNo,0.14168190373420622,37,29,21.13,0,4,-3.81,70,4791,2570,681,2997
8200,RYuf6,0.14163347021010705,32,64,26.57,33,9,14.43,58,4601,2949,985,1554
8200,[?ffo,0.13604433688741072,42,38,22.66,100,1,5.54,70,2956,2570,985,2997
8200,[\fAo,0.13096079351105314,37,29,17.73,0,4,-3.81,70,4791,2570,516,2997
8200,6/fNo,0.12956366081498433,30,99,17.63,46,13,13.38,23,1943,2570,681,2997
8200,[=ffo,0.12742853751986835,40,35,22.07,33,3,2.2,70,2829,2570,985,2997
8200,vYffo,0.1263259839211322,39,23,22.52,25,4,-0.13,104,4601,2570,985,2997
8200,PYbf6,0.11929770920129606,35,70,27.24,10,10,-3.27,56,4601,2468,985,1554
8200,PY_f6,0.11802777199775732,35,70,26.88,10,10,-3.2,56,4601,2392,985,1554
8200,[YfNo,0.11760070459462969,37,32,18.56,50,2,0.11,70,4601,2570,681,2997
8200,L\fNo,0.115364950769968,39,41,17.19,25,4,-1.48,51,4791,2570,681,2997
8200,L\fNo,0.115364950769968,39,41,17.19,25,4,-1.48,51,4791,2570,681,2997
8300,e4uf6,0.8498076476821638,37,81,94.09,28,7,-4.45,82,2259,2949,985,1554
8300,eYufg,0.5046115870640784,45,31,65.05,20,5,10.27,82,4601,2949,985,2795
8300,eYuf5,0.3680805489390239,39,51,49.94,16,6,-3.16,82,4601,2949,985,1529
8300,eYud6,0.35996350420481715,39,51,48.94,16,6,-3.16,82,4601,2949,959,1554
8300,eYuN6,0.3230398645885382,37,54,43.73,16,6,-3.16,82,4601,2949,681,1554
8300,]Yuf6,0.19967535741284057,37,53,30.86,37,8,1.11,72,4601,2949,985,1554
8300,tYfno,0.19835627849431156,36,25,39.58,0,3,-3.71,101,4601,2570,1086,2997
8300,[Yfp(,0.17148637558806257,36,63,34.79,14,7,-4.83,70,4601,2570,1111,1200
8300,[\fN3,0.16683905760301923,37,64,24.27,0,7,-7.73,70,4791,2570,681,1478
8300,[Yff6,0.1650673840467306,36,60,33.89,14,7,-5.29,70,4601,2570,985,1554
8300,[\+sp,0.1552872507355235,37,29,20.04,0,4,-3.79,70,4791,1076,1149,3023
8300,[Yff;,0.15106951773395974,35,59,30.57,14,7,-5.29,70,4601,2570,985,1681
8300,[YHfo,0.15024344460712732,37,32,22.16,0,3,-2.06,70,4601,1810,985,2997
8300,[\fN>,0.14957720329360596,35,62,21.85,14,7,-0.94,70,4791,2570,681,1757
8300,9Yffo,0.1438635781010309,34,50,25.21,42,7,8.62,27,4601,2570,985,2997
8300,[YFfo,0.1436107872502385,37,32,21.04,0,3,-2.03,70,4601,1759,985,2997
8300,RYuf6,0.14163347021010705,32,64,26.57,33,9,14.43,58,4601,2949,985,1554
8300,[?ffo,0.13604433688741072,42,38,22.66,100,1,5.54,70,2956,2570,985,2997
8300,[\fAo,0.13096079351105314,37,29,17.73,0,4,-3.81,70,4791,2570,516,2997
8300,6/fNo,0.12956366081498433,30,99,17.63,46,13,13.38,23,1943,2570,681,2997
8300,[HfNo,0.12903725922698958,42,35,26.65,0,2,-2.08,70,3525,2570,681,2997
8300,vYffo,0.1263259839211322,39,23,22.52,25,4,-0.13,104,4601,2570,985,2997
8300,[Y6fo,0.12066953747138236,37,32,16.77,0,3,-1.83,70,4601,1354,985,2997
8300,PYbf6,0.11929770920129606,35,70,27.24,10,10,-3.27,56,4601,2468,985,1554
8300,PY_f6,0.11802777199775732,35,70,26.88,10,10,-3.2,56,4601,2392,985,1554
8300,[YfNo,0.11760070459462969,37,32,18.56,50,2,0.11,70,4601,2570,681,2997
8300,[affo,0.11640843914257232,37,29,20.95,33,3,-2.31,70,5108,2570,985,2997
8300,L\fNo,0.115364950769968,39,41,17.19,25,4,-1.48,51,4791,2570,681,2997
8300,L\fNo,0.115364950769968,39,41,17.19,25,4,-1.48,51,4791,2570,681,2997
8300,[\f?o,0.11373413228777444,37,29,15.27,0,4,-3.81,70,4791,2570,491,2997
8400,e4uf6,0.8498076476821638,37,81,94.09,28,7,-4.45,82,2259,2949,985,1554
8400,eYufg,0.5046115870640784,45,31,65.05,20,5,10.27,82,4601,2949,985,2795
8400,eYuf5,0.3680805489390239,39,51,49.94,16,6,-3.16,82,4601,2949,985,1529
8400,eYud6,0.35996350420481715,39,51,48.94,16,6,-3.16,82,4601,2949,959,1554
8400,eYuN6,0.3230398645885382,37,54,43.73,16,6,-3.16,82,4601,2949,681,1554
8400,6\fsI,0.2474924851058117,30,82,45.87,20,10,8.01,23,4791,2570,1149,2035
8400,tYfno,0.19835627849431156,36,25,39.58,0,3,-3.71,101,4601,2570,1086,2997
8400,[Yfp(,0.17148637558806257,36,63,34.79,14,7,-4.83,70,4601,2570,1111,1200
8400,[\fN3,0.16683905760301923,37,64,24.27,0,7,-7.73,70,4791,2570,681,1478
8400,[Yff6,0.1650673840467306,36,60,33.89,14,7,-5.29,70,4601,2570,985,1554
8400,[Yff;,0.15106951773395974,35,59,30.57,14,7,-5.29,70,4601,2570,985,1681
8400,[YHfo,0.15024344460712732,37,32,22.16,0,3,-2.06,70,4601,1810,985,2997
8400,[\fN>,0.14957720329360596,35,62,21.85,14,7,-0.94,70,4791,2570,681,1757
8400,9Yffo,0.1438635781010309,34,50,25.21,42,7,8.62,27,4601,2570,985,2997
8400,[YFfo,0.1436107872502385,37,32,21.04,0,3,-2.03,70,4601,1759,985,2997
8400,RYuf6,0.14163347021010705,32,64,26.57,33,9,14.43,58,4601,2949,985,1554
8400,[Y.vo,0.12956427896501208,37,32,17.66,0,3,-1.73,70,4601,1152,1187,2997
8400,6/fNo,0.12956366081498433,30,99,17.63,46,13,13.38,23,1943,2570,681,2997
8400,vYffo,0.1263259839211322,39,23,22.52,25,4,-0.13,104,4601,2570,985,2997
8400,[Y6fo,0.12066953747138236,37,32,16.77,0,3,-1.83,70,4601,1354,985,2997
8400,KYDfo,0.11917009809098575,33,42,20.19,0,5,-6.94,49,4601,1709,985,2997
8400,PY_f6,0.11802777199775732,35,70,26.88,10,10,-3.2,56,4601,2392,985,1554
8400,[YfNo,0.11760070459462969,37,32,18.56,50,2,0.11,70,4601,2570,681,2997
8400,L\fNo,0.115364950769968,39,41,17.19,25,4,-1.48,51,4791,2570,681,2997
8400,L\fNo,0.115364950769968,39,41,17.19,25,4,-1.48,51,4791,2570,681,2997
8400,[\f?o,0.11373413228777444,37,29,15.27,0,4,-3.81,70,4791,2570,491,2997
8400,[\HNo,0.1111733515742352,36,30,14.61,0,4,-3.8,70,4791,1810,681,2997
8400,[Yffw,0.10944030001682391,42,26,14.87,100,1,0.84,70,4601,2570,985,3200
8400,[Y;fo,0.10774148976600922,37,32,15.07,0,3,-1.89,70,4601,1481,985,2997
8400,[\f>o,0.10501268197378705,37,29,14.01,0,4,-3.81,70,4791,2570,478,2997
8500,e4uf6,0.8498076476821638,37,81,94.09,28,7,-4.45,82,2259,2949,985,1554
8500,eYuf5,0.3680805489390239,39,51,49.94,16,6,-3.16,82,4601,2949,985,1529
