iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.ott_bw,parameters.tps_qty_index,parameters.max_risk
2880,NeKJS,0.3504364990756308,57,71,1.08,47,67,-28.69,27,304,113,54,47
2880,[eB/d,0.3503580418150497,49,65,17.69,42,69,-4.74,34,304,99,11,58
2880,NeKXT,0.3456097180715866,50,71,9.19,39,69,-24.75,27,304,113,76,48
2880,X_A/W,0.34316267980823595,47,67,21.0,39,76,-21.43,32,289,98,11,50
2880,NeK+m,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,64
2880,NeK+v,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,69
2880,X_A:_,0.33102783743499986,50,68,17.46,36,77,-27.07,32,289,98,28,55
2880,ZeB/B,0.3302911039512945,48,58,15.16,40,64,-6.88,33,304,99,11,36
2880,NeK`T,0.3290984934316454,57,71,-0.44,47,69,-30.37,27,304,113,89,48
2880,NeK/Q,0.32806152236525665,48,70,17.24,38,67,-18.13,27,304,113,11,46
2880,NeK/X,0.32557721272447515,47,71,17.12,40,71,-14.57,27,304,113,11,50
2880,NeKVT,0.3131054341153252,49,71,10.33,36,68,-24.03,27,304,113,73,48
2970,NeK+*,0.8126012428537446,56,25,29.72,31,19,1.28,27,304,113,5,21
2970,X\K/0,0.7279882091002574,55,36,28.44,36,36,-5.92,32,282,113,11,25
2970,"NeK+,",0.5927554932314588,51,35,26.21,38,26,7.85,27,304,113,5,23
2970,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
2970,NeKDT,0.4215302087350099,57,71,10.47,46,69,-26.76,27,304,113,44,48
2970,ZsB/d,0.40931519003906053,46,62,22.64,37,67,-13.54,33,340,99,11,58
2970,ZeB/K,0.4082290503913388,50,61,21.87,40,67,-8.38,33,304,99,11,42
2970,NeK/H,0.4036030105484081,49,69,21.33,39,63,-11.62,27,304,113,11,40
2970,NeKDm,0.37587934113808924,57,71,8.5,45,75,-33.69,27,304,113,44,64
2970,NeK+P,0.37413837708090747,47,68,26.51,33,66,-24.41,27,304,113,5,45
2970,NeK+M,0.37413837708090747,47,68,26.51,34,64,-19.67,27,304,113,5,43
2970,NeKCT,0.3645332774553561,57,71,9.42,47,68,-24.35,27,304,113,43,48
2970,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2970,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
2970,NeK+G,0.3617405491858054,46,66,26.93,34,63,-16.38,27,304,113,5,40
2970,NeK+T,0.3579668447597079,46,69,25.48,34,69,-23.37,27,304,113,5,48
2970,NeK+T,0.3579668447597079,46,69,25.48,34,69,-23.37,27,304,113,5,48
2970,NeK+R,0.3579668447597079,46,69,25.48,34,67,-22.23,27,304,113,5,47
2970,NeK+Y,0.3579668447597079,46,69,25.48,35,70,-20.9,27,304,113,5,51
2970,N^K/T,0.3553486472188997,50,68,19.29,39,66,-9.39,27,287,113,11,48
2970,NeK3T,0.3514590501082212,56,69,13.31,42,68,-25.11,27,304,113,17,48
2970,NeKJS,0.3504364990756308,57,71,1.08,47,67,-28.69,27,304,113,54,47
2970,[eB/d,0.3503580418150497,49,65,17.69,42,69,-4.74,34,304,99,11,58
2970,NeKXT,0.3456097180715866,50,71,9.19,39,69,-24.75,27,304,113,76,48
2970,X_A/W,0.34316267980823595,47,67,21.0,39,76,-21.43,32,289,98,11,50
2970,NeK+m,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,64
2970,NeK+v,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,69
2970,X_A:_,0.33102783743499986,50,68,17.46,36,77,-27.07,32,289,98,28,55
2970,ZeB/B,0.3302911039512945,48,58,15.16,40,64,-6.88,33,304,99,11,36
2970,NeK`T,0.3290984934316454,57,71,-0.44,47,69,-30.37,27,304,113,89,48
3060,NeK+*,0.8126012428537446,56,25,29.72,31,19,1.28,27,304,113,5,21
3060,"NeK+,",0.5927554932314588,51,35,26.21,38,26,7.85,27,304,113,5,23
3060,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
3060,ZsB/d,0.40931519003906053,46,62,22.64,37,67,-13.54,33,340,99,11,58
3060,ZeB/K,0.4082290503913388,50,61,21.87,40,67,-8.38,33,304,99,11,42
3060,NeK/H,0.4036030105484081,49,69,21.33,39,63,-11.62,27,304,113,11,40
3060,NeKDm,0.37587934113808924,57,71,8.5,45,75,-33.69,27,304,113,44,64
3060,NeK+P,0.37413837708090747,47,68,26.51,33,66,-24.41,27,304,113,5,45
3060,NeK+M,0.37413837708090747,47,68,26.51,34,64,-19.67,27,304,113,5,43
3060,NeK+0,0.3700109564134219,45,42,16.01,43,32,16.42,27,304,113,5,25
3060,NeKCT,0.3645332774553561,57,71,9.42,47,68,-24.35,27,304,113,43,48
3060,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
3060,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3060,NeK+G,0.3617405491858054,46,66,26.93,34,63,-16.38,27,304,113,5,40
3060,NeK+2,0.36151502204501146,44,45,15.37,45,37,20.84,27,304,113,5,26
3060,NeK+T,0.3579668447597079,46,69,25.48,34,69,-23.37,27,304,113,5,48
3060,NeK+R,0.3579668447597079,46,69,25.48,34,67,-22.23,27,304,113,5,47
3060,NeK+Y,0.3579668447597079,46,69,25.48,35,70,-20.9,27,304,113,5,51
3060,N^K/T,0.3553486472188997,50,68,19.29,39,66,-9.39,27,287,113,11,48
3060,NeKJT,0.3504364990756308,57,71,1.08,47,69,-30.66,27,304,113,54,48
3060,[eB/d,0.3503580418150497,49,65,17.69,42,69,-4.74,34,304,99,11,58
3060,NeKXT,0.3456097180715866,50,71,9.19,39,69,-24.75,27,304,113,76,48
3060,NeK+v,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,69
3060,NeK+t,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,68
3060,X_A:_,0.33102783743499986,50,68,17.46,36,77,-27.07,32,289,98,28,55
3060,ZeB/B,0.3302911039512945,48,58,15.16,40,64,-6.88,33,304,99,11,36
3060,NeK`T,0.3290984934316454,57,71,-0.44,47,69,-30.37,27,304,113,89,48
3060,NeK/Q,0.32806152236525665,48,70,17.24,38,67,-18.13,27,304,113,11,46
3060,NeKBm,0.3166481835715358,50,71,8.5,39,76,-30.56,27,304,113,41,64
3060,NeK+e,0.3136322782246673,44,69,20.83,36,75,-25.69,27,304,113,5,59
3150,NeK+*,0.8126012428537446,56,25,29.72,31,19,1.28,27,304,113,5,21
3150,"NeK+,",0.5927554932314588,51,35,26.21,38,26,7.85,27,304,113,5,23
3150,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
3150,ZsB/d,0.40931519003906053,46,62,22.64,37,67,-13.54,33,340,99,11,58
3150,ZeB/K,0.4082290503913388,50,61,21.87,40,67,-8.38,33,304,99,11,42
3150,NeK2t,0.40272049283380634,58,72,18.66,43,76,-28.86,27,304,113,16,68
3150,NeK+P,0.37413837708090747,47,68,26.51,33,66,-24.41,27,304,113,5,45
3150,NeK+M,0.37413837708090747,47,68,26.51,34,64,-19.67,27,304,113,5,43
3150,NeK+0,0.3700109564134219,45,42,16.01,43,32,16.42,27,304,113,5,25
3150,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
3150,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3150,NeK+2,0.36151502204501146,44,45,15.37,45,37,20.84,27,304,113,5,26
3150,NeK+T,0.3579668447597079,46,69,25.48,34,69,-23.37,27,304,113,5,48
3150,NeK+R,0.3579668447597079,46,69,25.48,34,67,-22.23,27,304,113,5,47
3150,NeK+Y,0.3579668447597079,46,69,25.48,35,70,-20.9,27,304,113,5,51
3150,N^K/T,0.3553486472188997,50,68,19.29,39,66,-9.39,27,287,113,11,48
3150,NeKJT,0.3504364990756308,57,71,1.08,47,69,-30.66,27,304,113,54,48
3150,[eB/d,0.3503580418150497,49,65,17.69,42,69,-4.74,34,304,99,11,58
3150,NeK+v,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,69
3150,NeK+t,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,68
3150,NeK+t,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,68
3150,X_A:_,0.33102783743499986,50,68,17.46,36,77,-27.07,32,289,98,28,55
3150,ZeB/B,0.3302911039512945,48,58,15.16,40,64,-6.88,33,304,99,11,36
3150,NeK`T,0.3290984934316454,57,71,-0.44,47,69,-30.37,27,304,113,89,48
3150,NeKBm,0.3166481835715358,50,71,8.5,39,76,-30.56,27,304,113,41,64
3150,NeK+\,0.3136322782246673,44,69,20.83,36,71,-18.43,27,304,113,5,53
3150,NeK+h,0.3136322782246673,44,69,20.83,36,75,-25.69,27,304,113,5,61
3150,NeKVT,0.3131054341153252,49,71,10.33,36,68,-24.03,27,304,113,73,48
3150,NeKKT,0.30823262867607604,57,71,-2.8,48,68,-31.6,27,304,113,55,48
3150,NeKKT,0.30823262867607604,57,71,-2.8,48,68,-31.6,27,304,113,55,48
3240,NeK+*,0.8126012428537446,56,25,29.72,31,19,1.28,27,304,113,5,21
3240,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
3240,ZsB/d,0.40931519003906053,46,62,22.64,37,67,-13.54,33,340,99,11,58
3240,ZeB/K,0.4082290503913388,50,61,21.87,40,67,-8.38,33,304,99,11,42
3240,NeK2t,0.40272049283380634,58,72,18.66,43,76,-28.86,27,304,113,16,68
3240,NeK+P,0.37413837708090747,47,68,26.51,33,66,-24.41,27,304,113,5,45
3240,NeK+M,0.37413837708090747,47,68,26.51,34,64,-19.67,27,304,113,5,43
3240,NeK+0,0.3700109564134219,45,42,16.01,43,32,16.42,27,304,113,5,25
3240,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
3240,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3240,NeK+2,0.36151502204501146,44,45,15.37,45,37,20.84,27,304,113,5,26
3240,NeK+T,0.3579668447597079,46,69,25.48,34,69,-23.37,27,304,113,5,48
3240,NeK+R,0.3579668447597079,46,69,25.48,34,67,-22.23,27,304,113,5,47
3240,N^K/T,0.3553486472188997,50,68,19.29,39,66,-9.39,27,287,113,11,48
3240,NeKJT,0.3504364990756308,57,71,1.08,47,69,-30.66,27,304,113,54,48
3240,[eB/d,0.3503580418150497,49,65,17.69,42,69,-4.74,34,304,99,11,58
3240,NeK+t,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,68
3240,NeK+t,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,68
3240,X_A:_,0.33102783743499986,50,68,17.46,36,77,-27.07,32,289,98,28,55
3240,ZeB/B,0.3302911039512945,48,58,15.16,40,64,-6.88,33,304,99,11,36
3240,NeK`T,0.3290984934316454,57,71,-0.44,47,69,-30.37,27,304,113,89,48
3240,NeKBm,0.3166481835715358,50,71,8.5,39,76,-30.56,27,304,113,41,64
3240,NeK+\,0.3136322782246673,44,69,20.83,36,71,-18.43,27,304,113,5,53
3240,NeK+h,0.3136322782246673,44,69,20.83,36,75,-25.69,27,304,113,5,61
3240,NeKVT,0.3131054341153252,49,71,10.33,36,68,-24.03,27,304,113,73,48
3240,NeKKT,0.30823262867607604,57,71,-2.8,48,68,-31.6,27,304,113,55,48
3240,NeKWt,0.306047762879396,48,72,10.79,36,76,-31.46,27,304,113,74,68
3240,NeKMT,0.30587874348048427,46,71,14.87,34,69,-23.0,27,304,113,59,48
3240,NeKMT,0.30587874348048427,46,71,14.87,34,69,-23.0,27,304,113,59,48
3240,X\W/T,0.2955268036991559,56,64,21.51,37,67,-19.9,32,282,131,11,48
3330,NeK+*,0.8126012428537446,56,25,29.72,31,19,1.28,27,304,113,5,21
3330,ZsB/d,0.40931519003906053,46,62,22.64,37,67,-13.54,33,340,99,11,58
3330,ZeB/K,0.4082290503913388,50,61,21.87,40,67,-8.38,33,304,99,11,42
3330,NeK+P,0.37413837708090747,47,68,26.51,33,66,-24.41,27,304,113,5,45
3330,NeK+M,0.37413837708090747,47,68,26.51,34,64,-19.67,27,304,113,5,43
3330,NeK+M,0.37413837708090747,47,68,26.51,34,64,-19.67,27,304,113,5,43
3330,NeKCm,0.3701210534944518,58,72,10.09,46,75,-30.18,27,304,113,43,64
3330,NeKCm,0.3701210534944518,58,72,10.09,46,75,-30.18,27,304,113,43,64
3330,NeK+0,0.3700109564134219,45,42,16.01,43,32,16.42,27,304,113,5,25
3330,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
3330,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3330,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3330,NeK^m,0.3615683943060645,58,72,5.28,46,76,-33.46,27,304,113,85,64
3330,NeK+2,0.36151502204501146,44,45,15.37,45,37,20.84,27,304,113,5,26
3330,NeK+2,0.36151502204501146,44,45,15.37,45,37,20.84,27,304,113,5,26
3330,NeKgm,0.3582250705006641,57,71,3.76,46,75,-34.34,27,304,113,100,64
3330,NeK+T,0.3579668447597079,46,69,25.48,34,69,-23.37,27,304,113,5,48
3330,NeK+R,0.3579668447597079,46,69,25.48,34,67,-22.23,27,304,113,5,47
3330,N^K/T,0.3553486472188997,50,68,19.29,39,66,-9.39,27,287,113,11,48
3330,[eB/d,0.3503580418150497,49,65,17.69,42,69,-4.74,34,304,99,11,58
3330,NeK+t,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,68
3330,NeK+v,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,69
3330,NeKXm,0.3345210093027841,50,72,9.33,39,76,-30.53,27,304,113,76,64
3330,X_A:_,0.33102783743499986,50,68,17.46,36,77,-27.07,32,289,98,28,55
3330,ZeB/B,0.3302911039512945,48,58,15.16,40,64,-6.88,33,304,99,11,36
3330,NeK`T,0.3290984934316454,57,71,-0.44,47,69,-30.37,27,304,113,89,48
3330,NeKBm,0.3166481835715358,50,71,8.5,39,76,-30.56,27,304,113,41,64
3330,NeK+h,0.3136322782246673,44,69,20.83,36,75,-25.69,27,304,113,5,61
3330,NeK+e,0.3136322782246673,44,69,20.83,36,75,-25.69,27,304,113,5,59
3330,NeKVT,0.3131054341153252,49,71,10.33,36,68,-24.03,27,304,113,73,48
3420,NeK+*,0.8126012428537446,56,25,29.72,31,19,1.28,27,304,113,5,21
3420,WeK^m,0.4446299566510789,57,64,10.61,46,71,-18.66,32,304,113,85,64
3420,NeK<m,0.4166183923931232,54,71,16.94,40,75,-32.41,27,304,113,32,64
3420,NeKDm,0.37587934113808924,57,71,8.5,45,75,-33.69,27,304,113,44,64
3420,NeK+P,0.37413837708090747,47,68,26.51,33,66,-24.41,27,304,113,5,45
3420,NeK+M,0.37413837708090747,47,68,26.51,34,64,-19.67,27,304,113,5,43
3420,NeK+K,0.37413837708090747,47,68,26.51,34,64,-19.67,27,304,113,5,42
3420,NeKCm,0.3701210534944518,58,72,10.09,46,75,-30.18,27,304,113,43,64
3420,NeK+0,0.3700109564134219,45,42,16.01,43,32,16.42,27,304,113,5,25
3420,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
3420,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3420,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3420,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3420,NeK^m,0.3615683943060645,58,72,5.28,46,76,-33.46,27,304,113,85,64
3420,NeK^m,0.3615683943060645,58,72,5.28,46,76,-33.46,27,304,113,85,64
3420,NeK+2,0.36151502204501146,44,45,15.37,45,37,20.84,27,304,113,5,26
3420,NeK+2,0.36151502204501146,44,45,15.37,45,37,20.84,27,304,113,5,26
3420,NeK^K,0.36151271874400864,57,70,4.75,46,65,-24.14,27,304,113,85,42
3420,NeKgm,0.3582250705006641,57,71,3.76,46,75,-34.34,27,304,113,100,64
3420,NeK+T,0.3579668447597079,46,69,25.48,34,69,-23.37,27,304,113,5,48
3420,N^K/T,0.3553486472188997,50,68,19.29,39,66,-9.39,27,287,113,11,48
3420,[eB/d,0.3503580418150497,49,65,17.69,42,69,-4.74,34,304,99,11,58
3420,NeK0m,0.3479021555875756,48,70,17.11,39,74,-29.08,27,304,113,13,64
3420,NeK+t,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,68
3420,NeK+v,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,69
3420,NeK+n,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,64
3420,NeKXm,0.3345210093027841,50,72,9.33,39,76,-30.53,27,304,113,76,64
3420,NeKXm,0.3345210093027841,50,72,9.33,39,76,-30.53,27,304,113,76,64
3420,NdK^m,0.3336896157319392,58,72,4.43,46,76,-32.64,27,302,113,85,64
3420,ZeB/B,0.3302911039512945,48,58,15.16,40,64,-6.88,33,304,99,11,36
3510,NeK+*,0.8126012428537446,56,25,29.72,31,19,1.28,27,304,113,5,21
3510,NeK^(,0.763318735076912,58,24,16.32,29,17,-5.7,27,304,113,85,20
3510,WeK^m,0.4446299566510789,57,64,10.61,46,71,-18.66,32,304,113,85,64
3510,NeK<m,0.4166183923931232,54,71,16.94,40,75,-32.41,27,304,113,32,64
3510,NeKDm,0.37587934113808924,57,71,8.5,45,75,-33.69,27,304,113,44,64
3510,NeK+P,0.37413837708090747,47,68,26.51,33,66,-24.41,27,304,113,5,45
3510,NeK+K,0.37413837708090747,47,68,26.51,34,64,-19.67,27,304,113,5,42
3510,NeKCm,0.3701210534944518,58,72,10.09,46,75,-30.18,27,304,113,43,64
3510,NeK+0,0.3700109564134219,45,42,16.01,43,32,16.42,27,304,113,5,25
3510,NeK^W,0.36946187438844097,57,71,5.02,47,71,-25.36,27,304,113,85,50
3510,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
3510,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3510,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3510,NeK^m,0.3615683943060645,58,72,5.28,46,76,-33.46,27,304,113,85,64
3510,NeK^m,0.3615683943060645,58,72,5.28,46,76,-33.46,27,304,113,85,64
3510,NeK+2,0.36151502204501146,44,45,15.37,45,37,20.84,27,304,113,5,26
3510,NeK+2,0.36151502204501146,44,45,15.37,45,37,20.84,27,304,113,5,26
3510,NeK^K,0.36151271874400864,57,70,4.75,46,65,-24.14,27,304,113,85,42
3510,NeK^K,0.36151271874400864,57,70,4.75,46,65,-24.14,27,304,113,85,42
3510,NeKgm,0.3582250705006641,57,71,3.76,46,75,-34.34,27,304,113,100,64
3510,NeK+T,0.3579668447597079,46,69,25.48,34,69,-23.37,27,304,113,5,48
3510,NeKHt,0.35624818236970374,58,70,4.59,46,73,-34.81,27,304,113,51,68
3510,NeKHm,0.35624818236970374,58,70,4.59,46,73,-34.81,27,304,113,51,64
3510,[eB/d,0.3503580418150497,49,65,17.69,42,69,-4.74,34,304,99,11,58
3510,NeK0m,0.3479021555875756,48,70,17.11,39,74,-29.08,27,304,113,13,64
3510,NeK0t,0.3479021555875756,48,70,17.11,39,74,-29.08,27,304,113,13,68
3510,NeK+t,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,68
3510,NeK+v,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,69
3510,NeK+n,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,64
3510,NeKXm,0.3345210093027841,50,72,9.33,39,76,-30.53,27,304,113,76,64
3600,NeK+*,0.8126012428537446,56,25,29.72,31,19,1.28,27,304,113,5,21
3600,NeK^(,0.763318735076912,58,24,16.32,29,17,-5.7,27,304,113,85,20
3600,WeK^m,0.4446299566510789,57,64,10.61,46,71,-18.66,32,304,113,85,64
3600,NeK<m,0.4166183923931232,54,71,16.94,40,75,-32.41,27,304,113,32,64
3600,NeKRH,0.4113654585681982,53,69,16.33,39,64,-16.35,27,304,113,66,40
3600,NeK3t,0.38950634682663643,57,71,16.14,44,75,-29.25,27,304,113,17,68
3600,NeKDm,0.37587934113808924,57,71,8.5,45,75,-33.69,27,304,113,44,64
3600,NeK+P,0.37413837708090747,47,68,26.51,33,66,-24.41,27,304,113,5,45
3600,NeK+K,0.37413837708090747,47,68,26.51,34,64,-19.67,27,304,113,5,42
3600,NeKCm,0.3701210534944518,58,72,10.09,46,75,-30.18,27,304,113,43,64
3600,NeK+0,0.3700109564134219,45,42,16.01,43,32,16.42,27,304,113,5,25
3600,NeK^W,0.36946187438844097,57,71,5.02,47,71,-25.36,27,304,113,85,50
3600,NeKRM,0.36930770863507695,52,70,12.75,38,65,-19.48,27,304,113,66,43
3600,NeKRI,0.36930770863507695,52,70,12.75,39,64,-16.35,27,304,113,66,41
3600,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
3600,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3600,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3600,OeKRt,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,68
3600,NeKRm,0.36236067247631254,52,72,13.12,39,76,-29.55,27,304,113,66,64
3600,NeK+2,0.36151502204501146,44,45,15.37,45,37,20.84,27,304,113,5,26
3600,NeK^K,0.36151271874400864,57,70,4.75,46,65,-24.14,27,304,113,85,42
3600,NeK^K,0.36151271874400864,57,70,4.75,46,65,-24.14,27,304,113,85,42
3600,NeKgm,0.3582250705006641,57,71,3.76,46,75,-34.34,27,304,113,100,64
3600,NeKHt,0.35624818236970374,58,70,4.59,46,73,-34.81,27,304,113,51,68
3600,NeKHm,0.35624818236970374,58,70,4.59,46,73,-34.81,27,304,113,51,64
3600,NeK0t,0.3479021555875756,48,70,17.11,39,74,-29.08,27,304,113,13,68
3600,NeK0m,0.3479021555875756,48,70,17.11,39,74,-29.08,27,304,113,13,64
3600,NeK.t,0.3406724879867754,48,72,19.77,36,76,-28.28,27,304,113,9,68
3600,NeK+t,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,68
3600,NeK+v,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,69
3690,NeK+*,0.8126012428537446,56,25,29.72,31,19,1.28,27,304,113,5,21
3690,NeK:2,0.5508144158109038,50,46,18.48,48,37,16.46,27,304,113,28,26
3690,NeK*2,0.5165655483634223,47,46,22.81,45,37,22.9,27,304,113,3,26
3690,NeKM2,0.5103175791085843,46,47,17.28,45,37,18.66,27,304,113,59,26
3690,NeKB2,0.485493323463995,48,47,13.23,51,37,12.57,27,304,113,41,26
3690,NeK-2,0.46375658124786295,45,46,17.38,48,37,21.31,27,304,113,8,26
3690,NeK-2,0.46375658124786295,45,46,17.38,48,37,21.31,27,304,113,8,26
3690,WeK^m,0.4446299566510789,57,64,10.61,46,71,-18.66,32,304,113,85,64
3690,NeKU2,0.4223337477595892,48,47,12.16,48,37,16.76,27,304,113,71,26
3690,NeK;2,0.42130081459322594,50,44,11.48,51,37,15.67,27,304,113,30,26
3690,NeKA2,0.4184119471700357,47,46,10.74,51,37,13.53,27,304,113,40,26
3690,NeK<m,0.4166183923931232,54,71,16.94,40,75,-32.41,27,304,113,32,64
3690,peK+2,0.41592050528387553,48,33,19.92,40,22,3.17,46,304,113,5,26
3690,NeKRH,0.4113654585681982,53,69,16.33,39,64,-16.35,27,304,113,66,40
3690,NeKRH,0.4113654585681982,53,69,16.33,39,64,-16.35,27,304,113,66,40
3690,NeKd2,0.41013538532459465,47,46,8.23,51,37,14.34,27,304,113,95,26
3690,NeK(2,0.40776649441649376,42,47,18.28,37,37,25.81,27,304,113,0,26
3690,NeL+2,0.39582105060240946,45,42,17.46,40,37,7.0,27,304,115,5,26
3690,NeKZK,0.39043313940119745,57,70,8.4,46,65,-22.46,27,304,113,79,42
3690,NeK3t,0.38950634682663643,57,71,16.14,44,75,-29.25,27,304,113,17,68
3690,NeK`2,0.38621177940652757,53,47,4.88,54,37,4.31,27,304,113,89,26
3690,NeKI2,0.3777794492671747,53,47,6.63,51,37,6.55,27,304,113,52,26
3690,NeKDm,0.37587934113808924,57,71,8.5,45,75,-33.69,27,304,113,44,64
3690,NeK=K,0.37493306150850564,57,70,12.54,47,65,-19.82,27,304,113,33,42
3690,NeK+P,0.37413837708090747,47,68,26.51,33,66,-24.41,27,304,113,5,45
3690,NeK+K,0.37413837708090747,47,68,26.51,34,64,-19.67,27,304,113,5,42
3690,NeG+2,0.373088559824078,44,43,16.31,45,40,22.08,27,304,107,5,26
3690,NeKCm,0.3701210534944518,58,72,10.09,46,75,-30.18,27,304,113,43,64
3690,NeK+0,0.3700109564134219,45,42,16.01,43,32,16.42,27,304,113,5,25
3690,QeK+2,0.36976867681127246,45,42,17.56,44,36,14.0,28,304,113,5,26
3780,NeK+*,0.8126012428537446,56,25,29.72,31,19,1.28,27,304,113,5,21
3780,NeK:2,0.5508144158109038,50,46,18.48,48,37,16.46,27,304,113,28,26
3780,NeK*2,0.5165655483634223,47,46,22.81,45,37,22.9,27,304,113,3,26
3780,NeKM2,0.5103175791085843,46,47,17.28,45,37,18.66,27,304,113,59,26
3780,NeKM2,0.5103175791085843,46,47,17.28,45,37,18.66,27,304,113,59,26
3780,NeK/2,0.503406394883475,50,46,19.24,51,37,20.58,27,304,113,11,26
3780,NeKB2,0.485493323463995,48,47,13.23,51,37,12.57,27,304,113,41,26
3780,NeK-2,0.46375658124786295,45,46,17.38,48,37,21.31,27,304,113,8,26
3780,NeK-2,0.46375658124786295,45,46,17.38,48,37,21.31,27,304,113,8,26
3780,WeK^m,0.4446299566510789,57,64,10.61,46,71,-18.66,32,304,113,85,64
3780,NeKU2,0.4223337477595892,48,47,12.16,48,37,16.76,27,304,113,71,26
3780,NeK;2,0.42130081459322594,50,44,11.48,51,37,15.67,27,304,113,30,26
3780,NeKA2,0.4184119471700357,47,46,10.74,51,37,13.53,27,304,113,40,26
3780,NeK<m,0.4166183923931232,54,71,16.94,40,75,-32.41,27,304,113,32,64
3780,peK+2,0.41592050528387553,48,33,19.92,40,22,3.17,46,304,113,5,26
3780,NeKRH,0.4113654585681982,53,69,16.33,39,64,-16.35,27,304,113,66,40
3780,NeKRH,0.4113654585681982,53,69,16.33,39,64,-16.35,27,304,113,66,40
3780,NeKd2,0.41013538532459465,47,46,8.23,51,37,14.34,27,304,113,95,26
3780,NeK(2,0.40776649441649376,42,47,18.28,37,37,25.81,27,304,113,0,26
3780,NeL+2,0.39582105060240946,45,42,17.46,40,37,7.0,27,304,115,5,26
3780,NeKZK,0.39043313940119745,57,70,8.4,46,65,-22.46,27,304,113,79,42
3780,NeK3t,0.38950634682663643,57,71,16.14,44,75,-29.25,27,304,113,17,68
3780,NeK`2,0.38621177940652757,53,47,4.88,54,37,4.31,27,304,113,89,26
3780,NeK`2,0.38621177940652757,53,47,4.88,54,37,4.31,27,304,113,89,26
3780,NeR+2,0.3797827669163355,45,35,14.69,35,34,-6.08,27,304,124,5,26
3780,NeKI2,0.3777794492671747,53,47,6.63,51,37,6.55,27,304,113,52,26
3780,NeKDm,0.37587934113808924,57,71,8.5,45,75,-33.69,27,304,113,44,64
