iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_ma_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_bandwidth
7500,B3Q2H,0.28132204665971117,53,96,57.88,25,12,-3.64,829,2196,2038,327,2010
7500,B3A8:,0.28012522551499375,50,106,61.02,43,16,6.43,829,2196,1633,403,1656
7500,B3M8L,0.27766715219999194,51,90,54.4,25,12,-2.03,829,2196,1937,403,2111
7500,B3Q7L,0.27541191997880393,51,90,53.88,25,12,-1.84,829,2196,2038,390,2111
7500,33QLL,0.2687145485961064,41,102,54.55,25,16,5.52,639,2196,2038,656,2111
7500,B3H8L,0.26141482867521687,51,91,49.9,25,12,-2.75,829,2196,1810,403,2111
7500,B3:8J,0.25890677087903724,53,95,49.59,25,12,-4.75,829,2196,1456,403,2061
7500,B3sg:,0.2550314199083478,48,92,57.54,30,13,1.56,829,2196,2899,997,1656
7500,E3:8A,0.24799875584419256,49,100,52.75,40,15,5.65,867,2196,1456,403,1833
7500,B3+P:,0.2475559251919768,48,104,54.22,43,16,9.6,829,2196,1076,706,1656
7500,J3@83,0.2475528706713952,48,97,51.38,50,18,10.38,930,2196,1608,403,1478
7500,B3R89,0.24604005308934931,45,106,51.7,46,15,9.45,829,2196,2063,403,1630
7500,B3Q8k,0.2418863133831646,56,46,36.77,50,10,12.01,829,2196,2038,403,2896
7500,B9QaP,0.23754912811786713,44,70,48.3,40,10,4.5,829,2576,2038,922,2213
7500,13UZk,0.2298170461974981,48,52,40.4,30,10,1.75,614,2196,2139,833,2896
7500,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
7500,B3QcL,0.22272495359317268,48,80,55.89,18,11,-4.83,829,2196,2038,947,2111
7600,13Rg^,0.4703870018204875,53,81,117.98,38,13,8.9,614,2196,2063,997,2567
7600,)9RaZ,0.4638329504544075,43,96,81.48,33,12,1.26,513,2576,2063,922,2466
7600,H398n,0.39102082410012545,65,43,57.99,57,7,6.32,905,2196,1430,403,2972
7600,D3OgD,0.3893572999140778,51,84,138.22,27,11,3.1,854,2196,1987,997,1909
7600,B3Rg:,0.3500979855620411,50,92,84.34,30,13,1.56,829,2196,2063,997,1656
7600,33QgE,0.33067608609543353,43,104,82.0,31,16,4.83,639,2196,2038,997,1934
7600,B3+j:,0.3083122584049554,47,101,72.72,28,14,-2.62,829,2196,1076,1035,1656
7600,B3P8O,0.3043876608593955,51,88,60.47,25,12,-1.6,829,2196,2013,403,2187
7600,B3dY:,0.30203458847207215,50,92,70.16,30,13,1.56,829,2196,2519,820,1656
7600,G3OgD,0.3019872566284817,42,84,78.71,63,11,10.61,892,2196,1987,997,1909
7600,J3ORD,0.2996284745835451,46,77,76.33,57,14,14.19,930,2196,1987,732,1909
7600,B3+U:,0.2926761674559576,48,104,64.7,46,15,9.39,829,2196,1076,770,1656
7600,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
7600,B3A8:,0.28012522551499375,50,106,61.02,43,16,6.43,829,2196,1633,403,1656
7600,13Rgd,0.2784953341776736,44,74,56.6,33,12,4.95,614,2196,2063,997,2719
7600,B3Q7L,0.27541191997880393,51,90,53.88,25,12,-1.84,829,2196,2038,390,2111
7600,33QLL,0.2687145485961064,41,102,54.55,25,16,5.52,639,2196,2038,656,2111
7600,B3:8J,0.25890677087903724,53,95,49.59,25,12,-4.75,829,2196,1456,403,2061
7600,J3IgD,0.2521814274730964,47,76,70.27,57,14,13.87,930,2196,1835,997,1909
7600,E3:8A,0.24799875584419256,49,100,52.75,40,15,5.65,867,2196,1456,403,1833
7600,B3+P:,0.2475559251919768,48,104,54.22,43,16,9.6,829,2196,1076,706,1656
7600,J3@83,0.2475528706713952,48,97,51.38,50,18,10.38,930,2196,1608,403,1478
7600,33`]L,0.24722964403575762,40,98,51.06,37,16,13.39,639,2196,2418,871,2111
7600,B3R89,0.24604005308934931,45,106,51.7,46,15,9.45,829,2196,2063,403,1630
7600,B3Q8k,0.2418863133831646,56,46,36.77,50,10,12.01,829,2196,2038,403,2896
7600,B9QaP,0.23754912811786713,44,70,48.3,40,10,4.5,829,2576,2038,922,2213
7600,13UZk,0.2298170461974981,48,52,40.4,30,10,1.75,614,2196,2139,833,2896
7600,J3OjD,0.2293567304762023,47,76,63.42,57,14,13.87,930,2196,1987,1035,1909
7600,B3QcL,0.22272495359317268,48,80,55.89,18,11,-4.83,829,2196,2038,947,2111
7600,A3R83,0.21983896203865128,45,108,48.93,52,17,9.9,816,2196,2063,403,1478
7700,13Rg^,0.4703870018204875,53,81,117.98,38,13,8.9,614,2196,2063,997,2567
7700,)9RaZ,0.4638329504544075,43,96,81.48,33,12,1.26,513,2576,2063,922,2466
7700,H398n,0.39102082410012545,65,43,57.99,57,7,6.32,905,2196,1430,403,2972
7700,D3OgD,0.3893572999140778,51,84,138.22,27,11,3.1,854,2196,1987,997,1909
7700,B3Rg:,0.3500979855620411,50,92,84.34,30,13,1.56,829,2196,2063,997,1656
7700,33QgE,0.33067608609543353,43,104,82.0,31,16,4.83,639,2196,2038,997,1934
7700,B3+j:,0.3083122584049554,47,101,72.72,28,14,-2.62,829,2196,1076,1035,1656
7700,B3@g:,0.3069994499066869,48,95,74.26,23,13,-2.47,829,2196,1608,997,1656
7700,B3P8O,0.3043876608593955,51,88,60.47,25,12,-1.6,829,2196,2013,403,2187
7700,B3dY:,0.30203458847207215,50,92,70.16,30,13,1.56,829,2196,2519,820,1656
7700,G3OgD,0.3019872566284817,42,84,78.71,63,11,10.61,892,2196,1987,997,1909
7700,J3ORD,0.2996284745835451,46,77,76.33,57,14,14.19,930,2196,1987,732,1909
7700,B3+U:,0.2926761674559576,48,104,64.7,46,15,9.39,829,2196,1076,770,1656
7700,J3OLD,0.28353700868764853,46,78,65.37,64,14,20.6,930,2196,1987,656,1909
7700,B3+T:,0.2833672030787111,48,104,66.0,46,15,9.04,829,2196,1076,757,1656
7700,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
7700,B3A8:,0.28012522551499375,50,106,61.02,43,16,6.43,829,2196,1633,403,1656
7700,13Rgd,0.2784953341776736,44,74,56.6,33,12,4.95,614,2196,2063,997,2719
7700,B3Q7L,0.27541191997880393,51,90,53.88,25,12,-1.84,829,2196,2038,390,2111
7700,J3Og;,0.27104824209142153,46,78,75.58,60,15,9.74,930,2196,1987,997,1681
7700,33QLL,0.2687145485961064,41,102,54.55,25,16,5.52,639,2196,2038,656,2111
7700,J3Og:,0.26190476848298333,45,80,71.7,60,15,9.74,930,2196,1987,997,1656
7700,B3:8J,0.25890677087903724,53,95,49.59,25,12,-4.75,829,2196,1456,403,2061
7700,J3IgD,0.2521814274730964,47,76,70.27,57,14,13.87,930,2196,1835,997,1909
7700,E3:8A,0.24799875584419256,49,100,52.75,40,15,5.65,867,2196,1456,403,1833
7700,B3+P:,0.2475559251919768,48,104,54.22,43,16,9.6,829,2196,1076,706,1656
7700,J3@83,0.2475528706713952,48,97,51.38,50,18,10.38,930,2196,1608,403,1478
7700,33`]L,0.24722964403575762,40,98,51.06,37,16,13.39,639,2196,2418,871,2111
7700,B3R89,0.24604005308934931,45,106,51.7,46,15,9.45,829,2196,2063,403,1630
7700,B3:7L,0.24474188431431354,53,93,45.93,25,12,-5.01,829,2196,1456,390,2111
7800,13Rg^,0.4703870018204875,53,81,117.98,38,13,8.9,614,2196,2063,997,2567
7800,D3OgD,0.3893572999140778,51,84,138.22,27,11,3.1,854,2196,1987,997,1909
7800,B3Rg:,0.3500979855620411,50,92,84.34,30,13,1.56,829,2196,2063,997,1656
7800,B3+j:,0.3083122584049554,47,101,72.72,28,14,-2.62,829,2196,1076,1035,1656
7800,B3@g:,0.3069994499066869,48,95,74.26,23,13,-2.47,829,2196,1608,997,1656
7800,B3P8O,0.3043876608593955,51,88,60.47,25,12,-1.6,829,2196,2013,403,2187
7800,B3dY:,0.30203458847207215,50,92,70.16,30,13,1.56,829,2196,2519,820,1656
7800,G3OgD,0.3019872566284817,42,84,78.71,63,11,10.61,892,2196,1987,997,1909
7800,J3ORD,0.2996284745835451,46,77,76.33,57,14,14.19,930,2196,1987,732,1909
7800,B3+U:,0.2926761674559576,48,104,64.7,46,15,9.39,829,2196,1076,770,1656
7800,J3OLD,0.28353700868764853,46,78,65.37,64,14,20.6,930,2196,1987,656,1909
7800,B3+T:,0.2833672030787111,48,104,66.0,46,15,9.04,829,2196,1076,757,1656
7800,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
7800,B3A8:,0.28012522551499375,50,106,61.02,43,16,6.43,829,2196,1633,403,1656
7800,B3Q7L,0.27541191997880393,51,90,53.88,25,12,-1.84,829,2196,2038,390,2111
7800,J3Og;,0.27104824209142153,46,78,75.58,60,15,9.74,930,2196,1987,997,1681
7800,J3Og:,0.26190476848298333,45,80,71.7,60,15,9.74,930,2196,1987,997,1656
7800,J3IgD,0.2521814274730964,47,76,70.27,57,14,13.87,930,2196,1835,997,1909
7800,E3:8A,0.24799875584419256,49,100,52.75,40,15,5.65,867,2196,1456,403,1833
7800,B3+P:,0.2475559251919768,48,104,54.22,43,16,9.6,829,2196,1076,706,1656
7800,J3@83,0.2475528706713952,48,97,51.38,50,18,10.38,930,2196,1608,403,1478
7800,33`]L,0.24722964403575762,40,98,51.06,37,16,13.39,639,2196,2418,871,2111
7800,B3R89,0.24604005308934931,45,106,51.7,46,15,9.45,829,2196,2063,403,1630
7800,B3:7L,0.24474188431431354,53,93,45.93,25,12,-5.01,829,2196,1456,390,2111
7800,B3Q8k,0.2418863133831646,56,46,36.77,50,10,12.01,829,2196,2038,403,2896
7800,13UZk,0.2298170461974981,48,52,40.4,30,10,1.75,614,2196,2139,833,2896
7800,A3R83,0.21983896203865128,45,108,48.93,52,17,9.9,816,2196,2063,403,1478
7800,13RHk,0.21918603891045124,47,53,35.5,30,10,2.22,614,2196,2063,605,2896
7800,B3:8T,0.21819236085663157,52,82,36.85,33,12,-0.88,829,2196,1456,403,2314
7800,B3:ZA,0.21378903121942883,45,94,39.77,25,12,-1.26,829,2196,1456,833,1833
7900,13Rg^,0.4703870018204875,53,81,117.98,38,13,8.9,614,2196,2063,997,2567
7900,",3EgW",0.3789682983150677,43,97,89.03,37,16,2.76,551,2196,1734,997,2390
7900,B3Rg:,0.3500979855620411,50,92,84.34,30,13,1.56,829,2196,2063,997,1656
7900,B3+j:,0.3083122584049554,47,101,72.72,28,14,-2.62,829,2196,1076,1035,1656
7900,B3@g:,0.3069994499066869,48,95,74.26,23,13,-2.47,829,2196,1608,997,1656
7900,B3dY:,0.30203458847207215,50,92,70.16,30,13,1.56,829,2196,2519,820,1656
7900,G3OgD,0.3019872566284817,42,84,78.71,63,11,10.61,892,2196,1987,997,1909
7900,J3ORD,0.2996284745835451,46,77,76.33,57,14,14.19,930,2196,1987,732,1909
7900,B3+U:,0.2926761674559576,48,104,64.7,46,15,9.39,829,2196,1076,770,1656
7900,J3OLD,0.28353700868764853,46,78,65.37,64,14,20.6,930,2196,1987,656,1909
7900,B3A8:,0.28012522551499375,50,106,61.02,43,16,6.43,829,2196,1633,403,1656
7900,B3Q7L,0.27541191997880393,51,90,53.88,25,12,-1.84,829,2196,2038,390,2111
7900,B3E4W,0.2723659779256774,54,79,49.25,33,12,-0.41,829,2196,1734,352,2390
7900,J3Og;,0.27104824209142153,46,78,75.58,60,15,9.74,930,2196,1987,997,1681
7900,J3Og:,0.26190476848298333,45,80,71.7,60,15,9.74,930,2196,1987,997,1656
7900,J3IgD,0.2521814274730964,47,76,70.27,57,14,13.87,930,2196,1835,997,1909
7900,E3:8A,0.24799875584419256,49,100,52.75,40,15,5.65,867,2196,1456,403,1833
7900,B3+P:,0.2475559251919768,48,104,54.22,43,16,9.6,829,2196,1076,706,1656
7900,33`]L,0.24722964403575762,40,98,51.06,37,16,13.39,639,2196,2418,871,2111
7900,B3:7L,0.24474188431431354,53,93,45.93,25,12,-5.01,829,2196,1456,390,2111
7900,B3Eg8,0.2419066118376324,44,96,53.78,35,14,5.84,829,2196,1734,997,1605
7900,B3Q8k,0.2418863133831646,56,46,36.77,50,10,12.01,829,2196,2038,403,2896
7900,13UZk,0.2298170461974981,48,52,40.4,30,10,1.75,614,2196,2139,833,2896
7900,13RHk,0.21918603891045124,47,53,35.5,30,10,2.22,614,2196,2063,605,2896
7900,B3:8T,0.21819236085663157,52,82,36.85,33,12,-0.88,829,2196,1456,403,2314
7900,B3CqL,0.21683600131661768,48,80,53.76,18,11,-4.83,829,2196,1684,1124,2111
7900,B3:ZA,0.21378903121942883,45,94,39.77,25,12,-1.26,829,2196,1456,833,1833
7900,=3EgL,0.21319677647653634,43,83,46.86,53,13,7.8,766,2196,1734,997,2111
7900,B3JgL,0.21098061165746143,48,80,51.66,18,11,-4.83,829,2196,1861,997,2111
7900,*3R83,0.21073882562557386,36,159,47.14,33,24,1.95,525,2196,2063,403,1478
8000,13Rg^,0.4703870018204875,53,81,117.98,38,13,8.9,614,2196,2063,997,2567
8000,",3EgW",0.3789682983150677,43,97,89.03,37,16,2.76,551,2196,1734,997,2390
8000,B3Rg:,0.3500979855620411,50,92,84.34,30,13,1.56,829,2196,2063,997,1656
8000,B3Cg=,0.31455190513951414,49,91,72.47,30,13,7.01,829,2196,1684,997,1732
8000,B3Cg=,0.31455190513951414,49,91,72.47,30,13,7.01,829,2196,1684,997,1732
8000,B3@g:,0.3069994499066869,48,95,74.26,23,13,-2.47,829,2196,1608,997,1656
8000,B3dY:,0.30203458847207215,50,92,70.16,30,13,1.56,829,2196,2519,820,1656
8000,G3OgD,0.3019872566284817,42,84,78.71,63,11,10.61,892,2196,1987,997,1909
8000,J3ORD,0.2996284745835451,46,77,76.33,57,14,14.19,930,2196,1987,732,1909
8000,B3Og=,0.29376558777723083,50,90,68.14,38,13,11.05,829,2196,1987,997,1732
8000,B3+U:,0.2926761674559576,48,104,64.7,46,15,9.39,829,2196,1076,770,1656
8000,J3OLD,0.28353700868764853,46,78,65.37,64,14,20.6,930,2196,1987,656,1909
8000,B3A8:,0.28012522551499375,50,106,61.02,43,16,6.43,829,2196,1633,403,1656
8000,B3Q7L,0.27541191997880393,51,90,53.88,25,12,-1.84,829,2196,2038,390,2111
8000,B3E4W,0.2723659779256774,54,79,49.25,33,12,-0.41,829,2196,1734,352,2390
8000,J3Og;,0.27104824209142153,46,78,75.58,60,15,9.74,930,2196,1987,997,1681
8000,J3IgD,0.2521814274730964,47,76,70.27,57,14,13.87,930,2196,1835,997,1909
8000,=3OgL,0.24934411395348713,43,82,58.85,53,13,7.8,766,2196,1987,997,2111
8000,33`]L,0.24722964403575762,40,98,51.06,37,16,13.39,639,2196,2418,871,2111
8000,B3Eg8,0.2419066118376324,44,96,53.78,35,14,5.84,829,2196,1734,997,1605
8000,B3Eg9,0.2419066118376324,44,96,53.78,30,13,1.56,829,2196,1734,997,1630
8000,B3Eg9,0.2419066118376324,44,96,53.78,30,13,1.56,829,2196,1734,997,1630
8000,B3Q8k,0.2418863133831646,56,46,36.77,50,10,12.01,829,2196,2038,403,2896
8000,13UZk,0.2298170461974981,48,52,40.4,30,10,1.75,614,2196,2139,833,2896
8000,13RHk,0.21918603891045124,47,53,35.5,30,10,2.22,614,2196,2063,605,2896
8000,B3:8T,0.21819236085663157,52,82,36.85,33,12,-0.88,829,2196,1456,403,2314
8000,B3CqL,0.21683600131661768,48,80,53.76,18,11,-4.83,829,2196,1684,1124,2111
8000,B3:ZA,0.21378903121942883,45,94,39.77,25,12,-1.26,829,2196,1456,833,1833
8000,B3CpL,0.21341982570135692,48,80,52.53,18,11,-4.83,829,2196,1684,1111,2111
8000,=3EgL,0.21319677647653634,43,83,46.86,53,13,7.8,766,2196,1734,997,2111
8100,13Rg^,0.4703870018204875,53,81,117.98,38,13,8.9,614,2196,2063,997,2567
8100,",3EgW",0.3789682983150677,43,97,89.03,37,16,2.76,551,2196,1734,997,2390
8100,B3Rg:,0.3500979855620411,50,92,84.34,30,13,1.56,829,2196,2063,997,1656
8100,B3@g:,0.3069994499066869,48,95,74.26,23,13,-2.47,829,2196,1608,997,1656
8100,B3dY:,0.30203458847207215,50,92,70.16,30,13,1.56,829,2196,2519,820,1656
8100,G3OgD,0.3019872566284817,42,84,78.71,63,11,10.61,892,2196,1987,997,1909
8100,J3ORD,0.2996284745835451,46,77,76.33,57,14,14.19,930,2196,1987,732,1909
8100,B3Og=,0.29376558777723083,50,90,68.14,38,13,11.05,829,2196,1987,997,1732
8100,B3:DL,0.28513055470055965,51,90,56.59,25,12,-1.67,829,2196,1456,554,2111
8100,B3:DL,0.28513055470055965,51,90,56.59,25,12,-1.67,829,2196,1456,554,2111
8100,B3:<L,0.2836958800422611,53,92,57.92,25,12,-3.74,829,2196,1456,453,2111
8100,J3OLD,0.28353700868764853,46,78,65.37,64,14,20.6,930,2196,1987,656,1909
8100,B3A8:,0.28012522551499375,50,106,61.02,43,16,6.43,829,2196,1633,403,1656
8100,B3E4W,0.2723659779256774,54,79,49.25,33,12,-0.41,829,2196,1734,352,2390
8100,J3Og;,0.27104824209142153,46,78,75.58,60,15,9.74,930,2196,1987,997,1681
8100,33EgL,0.2704865894382687,42,99,54.77,37,16,13.39,639,2196,1734,997,2111
8100,B3E7L,0.2694669837175005,53,92,53.52,25,12,-3.5,829,2196,1734,390,2111
8100,B3C=L,0.2669251685284368,51,90,51.56,25,12,-1.98,829,2196,1684,466,2111
8100,B3Qg9,0.2593532868185286,45,94,54.98,30,13,1.56,829,2196,2038,997,1630
8100,J3IgD,0.2521814274730964,47,76,70.27,57,14,13.87,930,2196,1835,997,1909
8100,33`]L,0.24722964403575762,40,98,51.06,37,16,13.39,639,2196,2418,871,2111
8100,B3C+L,0.24502689322675955,60,97,42.17,50,14,1.32,829,2196,1684,238,2111
8100,B3Eg8,0.2419066118376324,44,96,53.78,35,14,5.84,829,2196,1734,997,1605
8100,B3Eg9,0.2419066118376324,44,96,53.78,30,13,1.56,829,2196,1734,997,1630
8100,B3Eg9,0.2419066118376324,44,96,53.78,30,13,1.56,829,2196,1734,997,1630
8100,B3Q8k,0.2418863133831646,56,46,36.77,50,10,12.01,829,2196,2038,403,2896
8100,B3Cg9,0.23135860966304425,44,96,50.37,23,13,-2.13,829,2196,1684,997,1630
8100,13UZk,0.2298170461974981,48,52,40.4,30,10,1.75,614,2196,2139,833,2896
8100,13RHk,0.21918603891045124,47,53,35.5,30,10,2.22,614,2196,2063,605,2896
8100,B3:8T,0.21819236085663157,52,82,36.85,33,12,-0.88,829,2196,1456,403,2314
8200,13Rg^,0.4703870018204875,53,81,117.98,38,13,8.9,614,2196,2063,997,2567
8200,",3EgW",0.3789682983150677,43,97,89.03,37,16,2.76,551,2196,1734,997,2390
8200,K3QgL,0.35668825694311795,49,75,111.2,45,11,10.17,943,2196,2038,997,2111
8200,B3Rg:,0.3500979855620411,50,92,84.34,30,13,1.56,829,2196,2063,997,1656
8200,23QgL,0.33337528225597185,43,105,79.86,37,16,12.74,627,2196,2038,997,2111
8200,33_gJ,0.3242124549208886,42,99,78.11,37,16,13.39,639,2196,2392,997,2061
8200,33_gP,0.3168229885949039,39,91,69.35,28,14,7.56,639,2196,2392,997,2213
8200,B3@g:,0.3069994499066869,48,95,74.26,23,13,-2.47,829,2196,1608,997,1656
8200,G3OgD,0.3019872566284817,42,84,78.71,63,11,10.61,892,2196,1987,997,1909
8200,B3Eg>,0.2997532677590188,48,90,70.15,38,13,11.05,829,2196,1734,997,1757
8200,B3Og=,0.29376558777723083,50,90,68.14,38,13,11.05,829,2196,1987,997,1732
8200,G3EgL,0.28665056665708055,44,79,74.04,66,9,11.31,892,2196,1734,997,2111
8200,B3:DL,0.28513055470055965,51,90,56.59,25,12,-1.67,829,2196,1456,554,2111
8200,B3:DL,0.28513055470055965,51,90,56.59,25,12,-1.67,829,2196,1456,554,2111
8200,B3:<L,0.2836958800422611,53,92,57.92,25,12,-3.74,829,2196,1456,453,2111
8200,B3A8:,0.28012522551499375,50,106,61.02,43,16,6.43,829,2196,1633,403,1656
8200,B3Qg>,0.2764110646979126,49,89,64.82,38,13,11.05,829,2196,2038,997,1757
8200,B3E4W,0.2723659779256774,54,79,49.25,33,12,-0.41,829,2196,1734,352,2390
8200,J3Og;,0.27104824209142153,46,78,75.58,60,15,9.74,930,2196,1987,997,1681
8200,33EgL,0.2704865894382687,42,99,54.77,37,16,13.39,639,2196,1734,997,2111
8200,B3E7L,0.2694669837175005,53,92,53.52,25,12,-3.5,829,2196,1734,390,2111
8200,B3C=L,0.2669251685284368,51,90,51.56,25,12,-1.98,829,2196,1684,466,2111
8200,03OgL,0.2608232310454282,37,106,43.33,29,17,7.58,601,2196,1987,997,2111
8200,B3Qg9,0.2593532868185286,45,94,54.98,30,13,1.56,829,2196,2038,997,1630
8200,J3IgD,0.2521814274730964,47,76,70.27,57,14,13.87,930,2196,1835,997,1909
8200,33`]L,0.24722964403575762,40,98,51.06,37,16,13.39,639,2196,2418,871,2111
8200,B3C+L,0.24502689322675955,60,97,42.17,50,14,1.32,829,2196,1684,238,2111
8200,B3Eg8,0.2419066118376324,44,96,53.78,35,14,5.84,829,2196,1734,997,1605
8200,B3Eg9,0.2419066118376324,44,96,53.78,30,13,1.56,829,2196,1734,997,1630
8200,B3Eg9,0.2419066118376324,44,96,53.78,30,13,1.56,829,2196,1734,997,1630
8300,13Rg^,0.4703870018204875,53,81,117.98,38,13,8.9,614,2196,2063,997,2567
8300,K3QgL,0.35668825694311795,49,75,111.2,45,11,10.17,943,2196,2038,997,2111
8300,B3Rg:,0.3500979855620411,50,92,84.34,30,13,1.56,829,2196,2063,997,1656
8300,33_gJ,0.3242124549208886,42,99,78.11,37,16,13.39,639,2196,2392,997,2061
8300,33_gP,0.3168229885949039,39,91,69.35,28,14,7.56,639,2196,2392,997,2213
8300,B3@g:,0.3069994499066869,48,95,74.26,23,13,-2.47,829,2196,1608,997,1656
8300,G3OgD,0.3019872566284817,42,84,78.71,63,11,10.61,892,2196,1987,997,1909
8300,B3Eg>,0.2997532677590188,48,90,70.15,38,13,11.05,829,2196,1734,997,1757
8300,=BOgD,0.2988744100244168,45,71,108.95,61,13,12.99,766,3146,1987,997,1909
8300,33_SL,0.2977627778272638,43,99,68.29,37,16,13.39,639,2196,2392,744,2111
8300,B3:DL,0.28513055470055965,51,90,56.59,25,12,-1.67,829,2196,1456,554,2111
8300,B3:<L,0.2836958800422611,53,92,57.92,25,12,-3.74,829,2196,1456,453,2111
8300,338gL,0.2806147401775461,41,101,57.72,25,16,6.15,639,2196,1405,997,2111
8300,B3E4W,0.2723659779256774,54,79,49.25,33,12,-0.41,829,2196,1734,352,2390
8300,33EgL,0.2704865894382687,42,99,54.77,37,16,13.39,639,2196,1734,997,2111
8300,B3C=L,0.2669251685284368,51,90,51.56,25,12,-1.98,829,2196,1684,466,2111
8300,33_DL,0.2640576032734283,41,102,53.09,25,16,5.41,639,2196,2392,554,2111
8300,03OgL,0.2608232310454282,37,106,43.33,29,17,7.58,601,2196,1987,997,2111
8300,B3Qg9,0.2593532868185286,45,94,54.98,30,13,1.56,829,2196,2038,997,1630
8300,33_`L,0.2574004584845481,40,98,53.91,37,16,13.39,639,2196,2392,909,2111
8300,B3E3L,0.2547823017427507,53,93,47.89,25,12,-4.73,829,2196,1734,339,2111
8300,J3IgD,0.2521814274730964,47,76,70.27,57,14,13.87,930,2196,1835,997,1909
8300,33`]L,0.24722964403575762,40,98,51.06,37,16,13.39,639,2196,2418,871,2111
8300,B3C+L,0.24502689322675955,60,97,42.17,50,14,1.32,829,2196,1684,238,2111
8300,B3Eg8,0.2419066118376324,44,96,53.78,35,14,5.84,829,2196,1734,997,1605
8300,B3Eg9,0.2419066118376324,44,96,53.78,30,13,1.56,829,2196,1734,997,1630
8300,B3Eg9,0.2419066118376324,44,96,53.78,30,13,1.56,829,2196,1734,997,1630
8300,B3Q8k,0.2418863133831646,56,46,36.77,50,10,12.01,829,2196,2038,403,2896
8300,B3Cg9,0.23135860966304425,44,96,50.37,23,13,-2.13,829,2196,1684,997,1630
8300,13UZk,0.2298170461974981,48,52,40.4,30,10,1.75,614,2196,2139,833,2896
8400,13Rg^,0.4703870018204875,53,81,117.98,38,13,8.9,614,2196,2063,997,2567
8400,H3EgL,0.39501908872471786,50,77,100.79,70,10,15.68,905,2196,1734,997,2111
8400,B3Rg:,0.3500979855620411,50,92,84.34,30,13,1.56,829,2196,2063,997,1656
8400,33_gJ,0.3242124549208886,42,99,78.11,37,16,13.39,639,2196,2392,997,2061
8400,33_gP,0.3168229885949039,39,91,69.35,28,14,7.56,639,2196,2392,997,2213
8400,B3@g:,0.3069994499066869,48,95,74.26,23,13,-2.47,829,2196,1608,997,1656
8400,G3OgD,0.3019872566284817,42,84,78.71,63,11,10.61,892,2196,1987,997,1909
8400,=BOgD,0.2988744100244168,45,71,108.95,61,13,12.99,766,3146,1987,997,1909
8400,33_SL,0.2977627778272638,43,99,68.29,37,16,13.39,639,2196,2392,744,2111
8400,B3:DL,0.28513055470055965,51,90,56.59,25,12,-1.67,829,2196,1456,554,2111
8400,B3:<L,0.2836958800422611,53,92,57.92,25,12,-3.74,829,2196,1456,453,2111
8400,338gL,0.2806147401775461,41,101,57.72,25,16,6.15,639,2196,1405,997,2111
8400,=3OgH,0.2741415682853936,41,86,67.65,57,14,8.61,766,2196,1987,997,2010
8400,B3E4W,0.2723659779256774,54,79,49.25,33,12,-0.41,829,2196,1734,352,2390
8400,33EgL,0.2704865894382687,42,99,54.77,37,16,13.39,639,2196,1734,997,2111
8400,T3QgA,0.2619641300999099,43,67,67.44,91,12,21.06,1057,2196,2038,997,1833
8400,03OgL,0.2608232310454282,37,106,43.33,29,17,7.58,601,2196,1987,997,2111
8400,B3Qg9,0.2593532868185286,45,94,54.98,30,13,1.56,829,2196,2038,997,1630
8400,33_`L,0.2574004584845481,40,98,53.91,37,16,13.39,639,2196,2392,909,2111
8400,B3E3L,0.2547823017427507,53,93,47.89,25,12,-4.73,829,2196,1734,339,2111
8400,C3tgD,0.25471491645150596,48,79,55.41,33,12,-0.87,842,2196,2924,997,1909
8400,J3IgD,0.2521814274730964,47,76,70.27,57,14,13.87,930,2196,1835,997,1909
8400,=3OgK,0.24934411395348713,43,82,58.85,57,14,8.61,766,2196,1987,997,2086
8400,33`]L,0.24722964403575762,40,98,51.06,37,16,13.39,639,2196,2418,871,2111
8400,B3Eg8,0.2419066118376324,44,96,53.78,35,14,5.84,829,2196,1734,997,1605
8400,B3Eg9,0.2419066118376324,44,96,53.78,30,13,1.56,829,2196,1734,997,1630
8400,B3Q8k,0.2418863133831646,56,46,36.77,50,10,12.01,829,2196,2038,403,2896
8400,J3OgD,0.234514937262676,47,76,66.03,57,14,13.87,930,2196,1987,997,1909
8400,13UZk,0.2298170461974981,48,52,40.4,30,10,1.75,614,2196,2139,833,2896
8400,E3EgL,0.22904326360594549,42,83,54.09,50,12,6.85,867,2196,1734,997,2111
8500,13Rg^,0.4703870018204875,53,81,117.98,38,13,8.9,614,2196,2063,997,2567
8500,H3EgL,0.39501908872471786,50,77,100.79,70,10,15.68,905,2196,1734,997,2111
8500,B3Rg:,0.3500979855620411,50,92,84.34,30,13,1.56,829,2196,2063,997,1656
8500,B3Og:,0.33674428354130825,50,92,79.95,30,13,1.56,829,2196,1987,997,1656
8500,33_gJ,0.3242124549208886,42,99,78.11,37,16,13.39,639,2196,2392,997,2061
8500,33_gP,0.3168229885949039,39,91,69.35,28,14,7.56,639,2196,2392,997,2213
