iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_rsi_len,parameters.chop_bandwidth
1140,":L1T,O",0.09710411625842875,43,176,59.13,37,27,5.21,19,419,90,49,6,178
1140,"0L1T,[",0.0960504004568044,39,243,58.39,31,41,-0.01,9,419,90,49,6,229
1140,"f3,s<0",0.09307828048703813,48,164,42.69,40,22,7.41,59,197,68,76,20,44
1200,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
1200,"(L1T,r",0.6871792905876718,30,253,38.12,23,43,1.77,2,419,90,49,6,328
1200,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
1200,"(_1T,O",0.6513202944030543,29,327,65.92,23,47,1.81,2,587,90,49,6,178
1200,"/L1T,O",0.5547978964305926,36,261,38.51,25,44,-5.01,8,419,90,49,6,178
1200,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
1200,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
1200,"(L1T,p",0.4590168693285124,29,267,32.13,26,46,5.27,2,419,90,49,6,320
1200,"6L1T,O",0.45692042498701346,40,210,49.74,36,30,3.54,15,419,90,49,6,178
1200,"6L1T,O",0.45692042498701346,40,210,49.74,36,30,3.54,15,419,90,49,6,178
1200,"(L1T,v",0.3688437222199782,30,220,29.91,15,38,-4.84,2,419,90,49,6,346
1200,"*L1T,O",0.3643951146090187,31,338,36.49,22,62,-3.82,4,419,90,49,6,178
1200,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
1200,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
1200,d<CI/],0.2988775278149692,40,83,28.05,46,13,7.49,57,277,170,39,8,238
1200,"WL1T,O",0.2832682006926486,47,96,28.81,58,17,14.49,45,419,90,49,6,178
1200,"WL1T,O",0.2832682006926486,47,96,28.81,58,17,14.49,45,419,90,49,6,178
1200,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
1200,"(L1T,i",0.2742274832333483,29,320,30.93,19,56,-0.73,2,419,90,49,6,290
1200,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
1200,(L1TAO,0.23569982910497664,30,211,25.03,16,42,-4.37,2,419,90,49,25,178
1200,(L1TAO,0.23569982910497664,30,211,25.03,16,42,-4.37,2,419,90,49,25,178
1200,(L1TgO,0.23406176108390503,46,26,10.07,50,4,2.55,2,419,90,49,60,178
1200,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
1200,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
1200,(L1TeO,0.21992528902363265,44,27,9.37,33,6,1.74,2,419,90,49,58,178
1200,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
1200,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
1200,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
1200,"(Q1T,O",0.21019452106521744,27,392,24.35,17,69,-4.14,2,463,90,49,6,178
1260,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
1260,"(L1T,r",0.6871792905876718,30,253,38.12,23,43,1.77,2,419,90,49,6,328
1260,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
1260,"(_1T,O",0.6513202944030543,29,327,65.92,23,47,1.81,2,587,90,49,6,178
1260,"/L1T,O",0.5547978964305926,36,261,38.51,25,44,-5.01,8,419,90,49,6,178
1260,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
1260,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
1260,"(L1T,p",0.4590168693285124,29,267,32.13,26,46,5.27,2,419,90,49,6,320
1260,"6L1T,O",0.45692042498701346,40,210,49.74,36,30,3.54,15,419,90,49,6,178
1260,"6L1T,O",0.45692042498701346,40,210,49.74,36,30,3.54,15,419,90,49,6,178
1260,"(L1T,v",0.3688437222199782,30,220,29.91,15,38,-4.84,2,419,90,49,6,346
1260,"*L1T,O",0.3643951146090187,31,338,36.49,22,62,-3.82,4,419,90,49,6,178
1260,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
1260,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
1260,"WL1T,O",0.2832682006926486,47,96,28.81,58,17,14.49,45,419,90,49,6,178
1260,"WL1T,O",0.2832682006926486,47,96,28.81,58,17,14.49,45,419,90,49,6,178
1260,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
1260,"(L1T,i",0.2742274832333483,29,320,30.93,19,56,-0.73,2,419,90,49,6,290
1260,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
1260,(L1TAO,0.23569982910497664,30,211,25.03,16,42,-4.37,2,419,90,49,25,178
1260,(L1TAO,0.23569982910497664,30,211,25.03,16,42,-4.37,2,419,90,49,25,178
1260,(L1TgO,0.23406176108390503,46,26,10.07,50,4,2.55,2,419,90,49,60,178
1260,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
1260,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
1260,(L1TeO,0.21992528902363265,44,27,9.37,33,6,1.74,2,419,90,49,58,178
1260,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
1260,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
1260,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
1260,"(Q1T,O",0.21019452106521744,27,392,24.35,17,69,-4.14,2,463,90,49,6,178
1260,"(O1T,O",0.20110242269738707,28,407,25.48,16,71,-3.5,2,446,90,49,6,178
1320,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
1320,"(L1T,r",0.6871792905876718,30,253,38.12,23,43,1.77,2,419,90,49,6,328
1320,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
1320,"(_1T,O",0.6513202944030543,29,327,65.92,23,47,1.81,2,587,90,49,6,178
1320,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
1320,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
1320,"(L1T,p",0.4590168693285124,29,267,32.13,26,46,5.27,2,419,90,49,6,320
1320,"(L1T,v",0.3688437222199782,30,220,29.91,15,38,-4.84,2,419,90,49,6,346
1320,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
1320,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
1320,"WL1T,O",0.2832682006926486,47,96,28.81,58,17,14.49,45,419,90,49,6,178
1320,"WL1T,O",0.2832682006926486,47,96,28.81,58,17,14.49,45,419,90,49,6,178
1320,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
1320,"(L1T,i",0.2742274832333483,29,320,30.93,19,56,-0.73,2,419,90,49,6,290
1320,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
1320,(L1TAO,0.23569982910497664,30,211,25.03,16,42,-4.37,2,419,90,49,25,178
1320,(L1TAO,0.23569982910497664,30,211,25.03,16,42,-4.37,2,419,90,49,25,178
1320,(L1TgO,0.23406176108390503,46,26,10.07,50,4,2.55,2,419,90,49,60,178
1320,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
1320,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
1320,(L1TeO,0.21992528902363265,44,27,9.37,33,6,1.74,2,419,90,49,58,178
1320,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
1320,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
1320,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
1320,"(Q1T,O",0.21019452106521744,27,392,24.35,17,69,-4.14,2,463,90,49,6,178
1320,"(O1T,O",0.20110242269738707,28,407,25.48,16,71,-3.5,2,446,90,49,6,178
1320,".4\,iK",0.18221501092283135,44,36,7.76,33,9,-1.13,8,206,280,14,62,161
1320,0Lm].m,0.1474644941767106,40,132,63.02,38,21,12.47,9,419,356,57,8,307
1320,0Lm].m,0.1474644941767106,40,132,63.02,38,21,12.47,9,419,356,57,8,307
1320,0Lm].0,0.13685403297992058,38,177,58.22,30,30,2.23,9,419,356,57,8,44
