iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.ott_bw,parameters.tps_qty_index,parameters.max_risk
2790,NkabY,0.18522112931513035,49,57,6.45,48,72,-3.03,29,270,144,92,44
2790,qka@O,0.17856508077310418,47,44,7.0,57,49,19.02,47,270,144,38,37
2790,*ka@Y,0.17798227903838837,48,91,10.51,50,98,4.17,11,270,144,38,44
2790,:ka@d,0.17541087861413407,46,73,8.49,53,81,21.92,19,270,144,38,52
2790,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
2790,_ka@O,0.16813750365252308,45,53,5.1,52,51,12.84,38,270,144,38,37
2790,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
2790,jkT@A,0.16280245418461262,48,31,22.63,36,44,-17.34,43,270,122,38,27
2790,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
2790,/ka@_,0.16178706639263224,45,80,6.92,50,91,3.68,14,270,144,38,48
2790,NjafO,0.16166465324548496,48,56,10.39,52,69,2.1,29,267,144,98,37
2790,/Ka@B,0.1587484300431336,50,26,5.8,55,43,9.25,14,189,144,38,28
2790,/ja@m,0.15652028648189695,48,81,24.67,51,90,9.83,14,267,144,38,58
2790,/ja@j,0.15652028648189695,48,81,24.67,51,90,9.83,14,267,144,38,56
2790,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2790,",ma6f",0.15532326288665851,47,91,27.89,46,99,-3.06,12,275,144,22,53
2880,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
2880,NCa@Y,0.51401737243337,53,13,16.8,51,29,-2.51,29,168,144,38,44
2880,QkO@B,0.32528527730059587,50,48,18.32,46,47,6.34,31,270,114,38,28
2880,/CamB,0.31907059172496127,53,15,6.64,62,27,11.21,14,168,144,109,28
2880,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
2880,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
2880,/ka@w,0.23215169609637273,46,80,12.74,51,90,8.72,14,270,144,38,65
2880,Cka@O,0.22233301792627064,52,65,13.98,54,74,11.13,24,270,144,38,37
2880,mkO@h,0.20916585728212567,45,53,7.69,48,62,-4.23,45,270,114,38,55
2880,+ka@B,0.20742312773435573,50,74,11.44,41,82,-0.85,12,270,144,38,28
2880,:Ia@O,0.2039056489798853,52,40,8.11,63,44,29.07,19,184,144,38,37
2880,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
2880,[kT@h,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,55
2880,Nka@q,0.18708369194520802,50,61,9.09,52,74,7.02,29,270,144,38,61
2880,NkabY,0.18522112931513035,49,57,6.45,48,72,-3.03,29,270,144,92,44
2880,ekO@h,0.18154829227753602,44,58,7.79,46,67,-12.41,41,270,114,38,55
2880,qka@O,0.17856508077310418,47,44,7.0,57,49,19.02,47,270,144,38,37
2880,*ka@Y,0.17798227903838837,48,91,10.51,50,98,4.17,11,270,144,38,44
2880,:ka@d,0.17541087861413407,46,73,8.49,53,81,21.92,19,270,144,38,52
2880,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
2880,_ka@O,0.16813750365252308,45,53,5.1,52,51,12.84,38,270,144,38,37
2880,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
2880,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
2880,/ka@_,0.16178706639263224,45,80,6.92,50,91,3.68,14,270,144,38,48
2880,NjafO,0.16166465324548496,48,56,10.39,52,69,2.1,29,267,144,98,37
2880,QkO@d,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,52
2880,QkO@b,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,50
2880,QkO@c,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,51
2880,/Ka@B,0.1587484300431336,50,26,5.8,55,43,9.25,14,189,144,38,28
2880,/ja@m,0.15652028648189695,48,81,24.67,51,90,9.83,14,267,144,38,58
2970,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
2970,NCa@Y,0.51401737243337,53,13,16.8,51,29,-2.51,29,168,144,38,44
2970,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
2970,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
2970,/ka@w,0.23215169609637273,46,80,12.74,51,90,8.72,14,270,144,38,65
2970,Cka@O,0.22233301792627064,52,65,13.98,54,74,11.13,24,270,144,38,37
2970,+ka@B,0.20742312773435573,50,74,11.44,41,82,-0.85,12,270,144,38,28
2970,:Ia@O,0.2039056489798853,52,40,8.11,63,44,29.07,19,184,144,38,37
2970,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
2970,[kT@h,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,55
2970,ekO@h,0.18154829227753602,44,58,7.79,46,67,-12.41,41,270,114,38,55
2970,qka@O,0.17856508077310418,47,44,7.0,57,49,19.02,47,270,144,38,37
2970,*ka@Y,0.17798227903838837,48,91,10.51,50,98,4.17,11,270,144,38,44
2970,NeamY,0.17790261546713665,62,54,15.17,56,66,3.62,29,254,144,109,44
2970,:ka@d,0.17541087861413407,46,73,8.49,53,81,21.92,19,270,144,38,52
2970,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
2970,_ka@O,0.16813750365252308,45,53,5.1,52,51,12.84,38,270,144,38,37
2970,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
2970,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
2970,/ka@_,0.16178706639263224,45,80,6.92,50,91,3.68,14,270,144,38,48
2970,QkO@d,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,52
2970,QkO@b,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,50
2970,QkO@c,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,51
2970,/ja@m,0.15652028648189695,48,81,24.67,51,90,9.83,14,267,144,38,58
2970,*ka@O,0.15135111834783552,48,89,7.88,48,94,1.67,11,270,144,38,37
2970,*ka@O,0.15135111834783552,48,89,7.88,48,94,1.67,11,270,144,38,37
2970,+ia@B,0.15134942724859776,51,74,18.26,41,84,-16.03,12,265,144,38,28
2970,:kaDO,0.15034435733975002,48,70,5.12,48,80,3.25,19,270,144,44,37
2970,QkO@Z,0.1452703318635045,49,63,6.2,49,71,4.05,31,270,114,38,45
2970,[kb@V,0.14381779067455144,47,48,4.44,50,61,-0.64,36,270,145,38,42
3060,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
3060,/1aLB,0.4720873368529658,62,8,9.16,50,8,2.9,14,123,144,57,28
3060,*kaLB,0.41993010416475723,45,84,23.59,40,92,-12.94,11,270,144,57,28
3060,*kaLB,0.41993010416475723,45,84,23.59,40,92,-12.94,11,270,144,57,28
3060,/kaLf,0.31128387635494204,46,84,22.8,47,94,1.68,14,270,144,57,53
3060,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3060,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3060,(kaLB,0.28331971576702003,46,86,15.96,40,95,-12.71,10,270,144,57,28
3060,/ia@b,0.2771139031900702,46,81,15.47,50,89,7.18,14,265,144,38,50
3060,/ia@f,0.2771139031900702,46,81,15.47,50,89,7.18,14,265,144,38,53
3060,/ka@w,0.23215169609637273,46,80,12.74,51,90,8.72,14,270,144,38,65
3060,/ia@],0.23159277957672547,46,80,11.97,50,89,7.18,14,265,144,38,47
3060,/kcLB,0.2224849042062774,43,72,14.8,32,77,-33.58,14,270,147,57,28
3060,Cka@O,0.22233301792627064,52,65,13.98,54,74,11.13,24,270,144,38,37
3060,/ia+B,0.21417235824051317,41,73,16.55,33,81,-32.43,14,265,144,5,28
3060,+ka@B,0.20742312773435573,50,74,11.44,41,82,-0.85,12,270,144,38,28
3060,/kaLV,0.2060782005163198,45,84,11.54,46,94,-2.28,14,270,144,57,42
3060,:Ia@O,0.2039056489798853,52,40,8.11,63,44,29.07,19,184,144,38,37
3060,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
3060,ekO@h,0.18154829227753602,44,58,7.79,46,67,-12.41,41,270,114,38,55
3060,qka@O,0.17856508077310418,47,44,7.0,57,49,19.02,47,270,144,38,37
3060,*ka@Y,0.17798227903838837,48,91,10.51,50,98,4.17,11,270,144,38,44
3060,NeamY,0.17790261546713665,62,54,15.17,56,66,3.62,29,254,144,109,44
3060,:ka@d,0.17541087861413407,46,73,8.49,53,81,21.92,19,270,144,38,52
3060,_ka@O,0.16813750365252308,45,53,5.1,52,51,12.84,38,270,144,38,37
3060,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
3060,/ga@B,0.16656956579457283,45,60,8.99,37,77,-26.39,14,259,144,38,28
3060,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
3060,/ka@_,0.16178706639263224,45,80,6.92,50,91,3.68,14,270,144,38,48
3060,QkO@d,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,52
3150,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
3150,/1aLB,0.4720873368529658,62,8,9.16,50,8,2.9,14,123,144,57,28
3150,/kaLf,0.31128387635494204,46,84,22.8,47,94,1.68,14,270,144,57,53
3150,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3150,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3150,(kaLB,0.28331971576702003,46,86,15.96,40,95,-12.71,10,270,144,57,28
3150,/ia@b,0.2771139031900702,46,81,15.47,50,89,7.18,14,265,144,38,50
3150,/ia@f,0.2771139031900702,46,81,15.47,50,89,7.18,14,265,144,38,53
3150,/ia@],0.23159277957672547,46,80,11.97,50,89,7.18,14,265,144,38,47
3150,Cka@O,0.22233301792627064,52,65,13.98,54,74,11.13,24,270,144,38,37
3150,/ia+B,0.21417235824051317,41,73,16.55,33,81,-32.43,14,265,144,5,28
3150,/kaLV,0.2060782005163198,45,84,11.54,46,94,-2.28,14,270,144,57,42
3150,:Ia@O,0.2039056489798853,52,40,8.11,63,44,29.07,19,184,144,38,37
3150,/ldmB,0.20054474834835004,51,66,8.13,39,71,-34.06,14,272,149,109,28
3150,/HamB,0.20050926859953194,61,21,5.97,58,39,6.75,14,181,144,109,28
3150,/JamB,0.19902152228619807,63,22,5.83,63,41,14.49,14,186,144,109,28
3150,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
3150,ekO@h,0.18154829227753602,44,58,7.79,46,67,-12.41,41,270,114,38,55
3150,.aa*B,0.18085271325821586,52,63,32.2,36,73,-13.7,13,244,144,3,28
3150,qka@O,0.17856508077310418,47,44,7.0,57,49,19.02,47,270,144,38,37
3150,NeamY,0.17790261546713665,62,54,15.17,56,66,3.62,29,254,144,109,44
3150,:ka@d,0.17541087861413407,46,73,8.49,53,81,21.92,19,270,144,38,52
3150,_ka@O,0.16813750365252308,45,53,5.1,52,51,12.84,38,270,144,38,37
3150,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
3150,/ga@B,0.16656956579457283,45,60,8.99,37,77,-26.39,14,259,144,38,28
3150,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
3150,/ka@_,0.16178706639263224,45,80,6.92,50,91,3.68,14,270,144,38,48
3150,QkO@b,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,50
3150,QkO@c,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,51
3150,/ja@m,0.15652028648189695,48,81,24.67,51,90,9.83,14,267,144,38,58
3240,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
3240,/1aLB,0.4720873368529658,62,8,9.16,50,8,2.9,14,123,144,57,28
3240,/kaLf,0.31128387635494204,46,84,22.8,47,94,1.68,14,270,144,57,53
3240,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3240,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3240,(kaLB,0.28331971576702003,46,86,15.96,40,95,-12.71,10,270,144,57,28
3240,/ia@b,0.2771139031900702,46,81,15.47,50,89,7.18,14,265,144,38,50
3240,/ia@f,0.2771139031900702,46,81,15.47,50,89,7.18,14,265,144,38,53
3240,/ia@],0.23159277957672547,46,80,11.97,50,89,7.18,14,265,144,38,47
3240,Cka@O,0.22233301792627064,52,65,13.98,54,74,11.13,24,270,144,38,37
3240,/ia+B,0.21417235824051317,41,73,16.55,33,81,-32.43,14,265,144,5,28
3240,/kaLV,0.2060782005163198,45,84,11.54,46,94,-2.28,14,270,144,57,42
3240,/ldmB,0.20054474834835004,51,66,8.13,39,71,-34.06,14,272,149,109,28
3240,/JamB,0.19902152228619807,63,22,5.83,63,41,14.49,14,186,144,109,28
3240,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
3240,.aa*B,0.18085271325821586,52,63,32.2,36,73,-13.7,13,244,144,3,28
3240,qka@O,0.17856508077310418,47,44,7.0,57,49,19.02,47,270,144,38,37
3240,NeamY,0.17790261546713665,62,54,15.17,56,66,3.62,29,254,144,109,44
3240,:ka@d,0.17541087861413407,46,73,8.49,53,81,21.92,19,270,144,38,52
3240,.bamB,0.16889528690425426,60,64,26.38,45,72,-19.07,13,247,144,109,28
3240,.ca@p,0.16883698279822829,53,81,36.31,50,93,7.13,13,249,144,38,60
3240,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
3240,/ga@B,0.16656956579457283,45,60,8.99,37,77,-26.39,14,259,144,38,28
3240,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
3240,/ka@_,0.16178706639263224,45,80,6.92,50,91,3.68,14,270,144,38,48
3240,QkO@c,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,51
3240,/ja@m,0.15652028648189695,48,81,24.67,51,90,9.83,14,267,144,38,58
3240,*ka@O,0.15135111834783552,48,89,7.88,48,94,1.67,11,270,144,38,37
3240,*ka@O,0.15135111834783552,48,89,7.88,48,94,1.67,11,270,144,38,37
3240,+ia@B,0.15134942724859776,51,74,18.26,41,84,-16.03,12,265,144,38,28
3330,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
3330,/1aLB,0.4720873368529658,62,8,9.16,50,8,2.9,14,123,144,57,28
3330,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3330,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3330,(kaLB,0.28331971576702003,46,86,15.96,40,95,-12.71,10,270,144,57,28
3330,/ia@b,0.2771139031900702,46,81,15.47,50,89,7.18,14,265,144,38,50
3330,/ia@f,0.2771139031900702,46,81,15.47,50,89,7.18,14,265,144,38,53
3330,/ia@],0.23159277957672547,46,80,11.97,50,89,7.18,14,265,144,38,47
3330,Cka@O,0.22233301792627064,52,65,13.98,54,74,11.13,24,270,144,38,37
3330,/ia+B,0.21417235824051317,41,73,16.55,33,81,-32.43,14,265,144,5,28
3330,/kaLV,0.2060782005163198,45,84,11.54,46,94,-2.28,14,270,144,57,42
3330,/ldmB,0.20054474834835004,51,66,8.13,39,71,-34.06,14,272,149,109,28
3330,/JamB,0.19902152228619807,63,22,5.83,63,41,14.49,14,186,144,109,28
3330,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
3330,.aa*B,0.18085271325821586,52,63,32.2,36,73,-13.7,13,244,144,3,28
3330,qka@O,0.17856508077310418,47,44,7.0,57,49,19.02,47,270,144,38,37
3330,:ka@d,0.17541087861413407,46,73,8.49,53,81,21.92,19,270,144,38,52
3330,.bamB,0.16889528690425426,60,64,26.38,45,72,-19.07,13,247,144,109,28
3330,.ca@p,0.16883698279822829,53,81,36.31,50,93,7.13,13,249,144,38,60
3330,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
3330,/ga@B,0.16656956579457283,45,60,8.99,37,77,-26.39,14,259,144,38,28
3330,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
3330,/ka@_,0.16178706639263224,45,80,6.92,50,91,3.68,14,270,144,38,48
3330,QkO@c,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,51
3330,/ja@m,0.15652028648189695,48,81,24.67,51,90,9.83,14,267,144,38,58
3330,*ka@O,0.15135111834783552,48,89,7.88,48,94,1.67,11,270,144,38,37
3330,*ka@O,0.15135111834783552,48,89,7.88,48,94,1.67,11,270,144,38,37
3330,+ia@B,0.15134942724859776,51,74,18.26,41,84,-16.03,12,265,144,38,28
3330,/iacB,0.1441623324805142,42,73,7.55,34,79,-30.02,14,265,144,93,28
3330,[kb@V,0.14381779067455144,47,48,4.44,50,61,-0.64,36,270,145,38,42
3420,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
3420,/1aLB,0.4720873368529658,62,8,9.16,50,8,2.9,14,123,144,57,28
3420,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3420,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3420,(kaLB,0.28331971576702003,46,86,15.96,40,95,-12.71,10,270,144,57,28
3420,/ia@f,0.2771139031900702,46,81,15.47,50,89,7.18,14,265,144,38,53
3420,/ia@],0.23159277957672547,46,80,11.97,50,89,7.18,14,265,144,38,47
3420,Cka@O,0.22233301792627064,52,65,13.98,54,74,11.13,24,270,144,38,37
3420,/ia+B,0.21417235824051317,41,73,16.55,33,81,-32.43,14,265,144,5,28
3420,Nka@J,0.2098109140206782,49,51,9.24,50,67,4.82,29,270,144,38,34
3420,/ldmB,0.20054474834835004,51,66,8.13,39,71,-34.06,14,272,149,109,28
3420,/JamB,0.19902152228619807,63,22,5.83,63,41,14.49,14,186,144,109,28
3420,NkaYZ,0.19797644746438095,50,56,7.22,53,71,3.44,29,270,144,78,45
3420,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
3420,NJa@Z,0.1956352402279647,47,23,7.11,61,36,21.61,29,186,144,38,45
3420,Nka/Z,0.192989465049251,48,58,9.89,50,71,6.06,29,270,144,11,45
3420,.aa*B,0.18085271325821586,52,63,32.2,36,73,-13.7,13,244,144,3,28
3420,qka@O,0.17856508077310418,47,44,7.0,57,49,19.02,47,270,144,38,37
3420,:ka@d,0.17541087861413407,46,73,8.49,53,81,21.92,19,270,144,38,52
3420,.bamB,0.16889528690425426,60,64,26.38,45,72,-19.07,13,247,144,109,28
3420,.ca@p,0.16883698279822829,53,81,36.31,50,93,7.13,13,249,144,38,60
3420,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
3420,Nka;Z,0.16610408574373062,48,58,6.99,52,68,11.36,29,270,144,30,45
3420,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
3420,/ka@_,0.16178706639263224,45,80,6.92,50,91,3.68,14,270,144,38,48
3420,QkO@c,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,51
3420,Mka@Z,0.15557894605007802,49,57,5.48,55,69,14.83,29,270,144,38,45
3420,*ka@O,0.15135111834783552,48,89,7.88,48,94,1.67,11,270,144,38,37
3420,*ka@O,0.15135111834783552,48,89,7.88,48,94,1.67,11,270,144,38,37
3420,+ia@B,0.15134942724859776,51,74,18.26,41,84,-16.03,12,265,144,38,28
3510,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
3510,/1aLB,0.4720873368529658,62,8,9.16,50,8,2.9,14,123,144,57,28
3510,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3510,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3510,(kaLB,0.28331971576702003,46,86,15.96,40,95,-12.71,10,270,144,57,28
3510,/ia@f,0.2771139031900702,46,81,15.47,50,89,7.18,14,265,144,38,53
3510,.la1d,0.2716777889915869,45,87,19.62,48,92,5.62,13,272,144,14,52
3510,.la1p,0.2716777889915869,45,87,19.62,50,91,10.63,13,272,144,14,60
3510,/ia@],0.23159277957672547,46,80,11.97,50,89,7.18,14,265,144,38,47
3510,Cka@O,0.22233301792627064,52,65,13.98,54,74,11.13,24,270,144,38,37
3510,/ia+B,0.21417235824051317,41,73,16.55,33,81,-32.43,14,265,144,5,28
3510,Nka@J,0.2098109140206782,49,51,9.24,50,67,4.82,29,270,144,38,34
3510,/ldmB,0.20054474834835004,51,66,8.13,39,71,-34.06,14,272,149,109,28
3510,/JamB,0.19902152228619807,63,22,5.83,63,41,14.49,14,186,144,109,28
3510,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
3510,NJa@Z,0.1956352402279647,47,23,7.11,61,36,21.61,29,186,144,38,45
3510,Nka/Z,0.192989465049251,48,58,9.89,50,71,6.06,29,270,144,11,45
3510,.aa*B,0.18085271325821586,52,63,32.2,36,73,-13.7,13,244,144,3,28
3510,qka@O,0.17856508077310418,47,44,7.0,57,49,19.02,47,270,144,38,37
3510,:ka@d,0.17541087861413407,46,73,8.49,53,81,21.92,19,270,144,38,52
3510,.bamB,0.16889528690425426,60,64,26.38,45,72,-19.07,13,247,144,109,28
3510,.ca@p,0.16883698279822829,53,81,36.31,50,93,7.13,13,249,144,38,60
3510,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
3510,Nka;Z,0.16610408574373062,48,58,6.99,52,68,11.36,29,270,144,30,45
3510,.laYB,0.1658086014526769,44,75,6.18,43,82,-16.83,13,272,144,78,28
3510,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
3510,/ka@_,0.16178706639263224,45,80,6.92,50,91,3.68,14,270,144,38,48
3510,QkO@c,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,51
3510,.laTB,0.1610874417611778,43,76,6.07,40,84,-19.65,13,272,144,70,28
3510,Mka@Z,0.15557894605007802,49,57,5.48,55,69,14.83,29,270,144,38,45
3600,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
3600,/1aLB,0.4720873368529658,62,8,9.16,50,8,2.9,14,123,144,57,28
3600,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3600,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
3600,(kaLB,0.28331971576702003,46,86,15.96,40,95,-12.71,10,270,144,57,28
3600,/ia@f,0.2771139031900702,46,81,15.47,50,89,7.18,14,265,144,38,53
3600,.la1d,0.2716777889915869,45,87,19.62,48,92,5.62,13,272,144,14,52
3600,.la1p,0.2716777889915869,45,87,19.62,50,91,10.63,13,272,144,14,60
3600,/ia@],0.23159277957672547,46,80,11.97,50,89,7.18,14,265,144,38,47
3600,/ia+B,0.21417235824051317,41,73,16.55,33,81,-32.43,14,265,144,5,28
3600,Nka@J,0.2098109140206782,49,51,9.24,50,67,4.82,29,270,144,38,34
3600,/ldmB,0.20054474834835004,51,66,8.13,39,71,-34.06,14,272,149,109,28
3600,/JamB,0.19902152228619807,63,22,5.83,63,41,14.49,14,186,144,109,28
3600,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
3600,NJa@Z,0.1956352402279647,47,23,7.11,61,36,21.61,29,186,144,38,45
3600,Nka/Z,0.192989465049251,48,58,9.89,50,71,6.06,29,270,144,11,45
3600,:ka@d,0.17541087861413407,46,73,8.49,53,81,21.92,19,270,144,38,52
3600,.ca@p,0.16883698279822829,53,81,36.31,50,93,7.13,13,249,144,38,60
3600,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
3600,.laYB,0.1658086014526769,44,75,6.18,43,82,-16.83,13,272,144,78,28
3600,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
3600,/ka@_,0.16178706639263224,45,80,6.92,50,91,3.68,14,270,144,38,48
3600,QkO@c,0.16128139163582775,50,64,7.71,51,72,9.43,31,270,114,38,51
3600,.laTB,0.1610874417611778,43,76,6.07,40,84,-19.65,13,272,144,70,28
3600,Mka@Z,0.15557894605007802,49,57,5.48,55,69,14.83,29,270,144,38,45
3600,*ka@O,0.15135111834783552,48,89,7.88,48,94,1.67,11,270,144,38,37
3600,*ka@O,0.15135111834783552,48,89,7.88,48,94,1.67,11,270,144,38,37
3600,+ia@B,0.15134942724859776,51,74,18.26,41,84,-16.03,12,265,144,38,28
3600,NkaLZ,0.14405245546019055,45,60,4.94,48,72,5.86,29,270,144,57,45
3600,/ga6B,0.1419238394385583,43,64,19.4,36,77,-26.27,14,259,144,22,28
