['Pair', 'TF', 'Dna', 'Start Date', 'End Date', 'Total Trades', 'Total Net Profit', 'Max.DD', 'Annual Profit', 'Winrate', 'Sharpe', 'Calmar', 'Serenity', 'Winning Strike', 'Losing Strike', 'Largest Winning', 'Largest Losing', 'Num. of Wins', 'Num. of Losses', 'Market Change']
['ETH-USD', '5m', 'FEbrHX', '2021-06-01', '2021-10-01', '65', '53.38', '-20.0', 260, '43', '2.15', '2.28', '12.73', '3', '6', 1833, -860, '28', '37', '11.36']
['ETH-USD', '5m', '@@PrE3', '2021-06-01', '2021-10-01', '180', '23.08', '-27.0', 86, '38', '0.44', '1.14', '3.22', '6', '8', 1915, -572, '68', '112', '11.36']
['ETH-USD', '5m', '@@Prp.', '2021-06-01', '2021-10-01', '180', '23.08', '-27.0', 86, '38', '0.44', '1.14', '3.22', '6', '8', 1915, -572, '68', '112', '11.36']
['ETH-USD', '5m', 'F:bH<W', '2021-06-01', '2021-10-01', '123', '65.22', '-32.0', 349, '38', '0.6', '2.35', '11.02', '6', '8', 2045, -1024, '47', '76', '11.36']
['ETH-USD', '5m', '3@?DJa', '2021-06-01', '2021-10-01', '19', '23.62', '-5.0', 89, '53', '2.29', '2.66', '17.8', '4', '3', 641, -462, '10', '9', '11.36']
['ETH-USD', '5m', 'F8bC4)', '2021-06-01', '2021-10-01', '190', '26.43', '-31.0', 102, '38', '0.4', '1.21', '3.25', '6', '8', 1443, -704, '72', '118', '11.36']
['ETH-USD', '5m', 'SWRr9.', '2021-06-01', '2021-10-01', '108', '39.99', '-22.0', 174, '34', '1.37', '1.63', '7.9', '3', '7', 2336, -608, '37', '71', '11.36']
['ETH-USD', '5m', 'E@b^=L', '2021-06-01', '2021-10-01', '138', '27.95', '-37.0', 109, '41', '0.23', '1.29', '2.92', '5', '8', 1983, -946, '56', '82', '11.36']
['ETH-USD', '5m', '@5aH,H', '2021-06-01', '2021-10-01', '221', '21.89', '-25.0', 81, '36', '0.54', '1.13', '3.29', '5', '10', 1367, -663, '80', '141', '11.36']
['ETH-USD', '5m', '@@Qr<D', '2021-06-01', '2021-10-01', '178', '23.73', '-27.0', 89, '38', '0.46', '1.16', '3.32', '5', '8', 1982, -578, '67', '111', '11.36']
['ETH-USD', '5m', '@@Tmp.', '2021-06-01', '2021-10-01', '180', '32.19', '-26.0', 130, '38', '0.72', '1.38', '5.08', '6', '8', 2073, -616, '69', '111', '11.36']
['ETH-USD', '5m', '6@EHAH', '2021-06-01', '2021-10-01', '216', '59.95', '-36.0', 308, '36', '0.53', '2.2', '8.51', '7', '7', 1182, -689, '77', '139', '11.36']
['ETH-USD', '5m', '6@EH@H', '2021-06-01', '2021-10-01', '216', '59.95', '-36.0', 308, '36', '0.53', '2.2', '8.51', '7', '7', 1182, -689, '77', '139', '11.36']
['ETH-USD', '5m', 'E@brJH', '2021-06-01', '2021-10-01', '137', '30.11', '-35.0', 120, '42', '0.25', '1.36', '3.38', '5', '6', 1607, -930, '57', '80', '11.36']
['ETH-USD', '5m', '6@EW5H', '2021-06-01', '2021-10-01', '236', '24.02', '-44.0', 90, '34', '0.12', '1.21', '2.05', '7', '8', 1315, -554, '80', '156', '11.36']
['ETH-USD', '5m', '@@7(5f', '2021-06-01', '2021-10-01', '97', '2.69', '-11.0', 8, '72', '0.1', '0.43', '0.73', '10', '4', 110, -369, '70', '27', '11.36']
['ETH-USD', '5m', '@@Oro8', '2021-06-01', '2021-10-01', '180', '22.9', '-27.0', 85, '38', '0.42', '1.13', '3.15', '6', '8', 1881, -572, '68', '112', '11.36']
['ETH-USD', '5m', '@=Vo59', '2021-06-01', '2021-10-01', '183', '29.88', '-25.0', 119, '38', '0.79', '1.32', '4.83', '6', '7', 2136, -663, '70', '113', '11.36']
['ETH-USD', '5m', 'F=b()9', '2021-06-01', '2021-10-01', '140', '113.58', '-12.0', 868, '54', '8.0', '4.85', '74.75', '7', '5', 638, -875, '75', '65', '11.36']
['ETH-USD', '5m', 'F4bC4)', '2021-06-01', '2021-10-01', '218', '26.91', '-33.0', 104, '37', '0.34', '1.26', '3.12', '5', '7', 1321, -622, '80', '138', '11.36']
['ETH-USD', '5m', 'F=A(49', '2021-06-01', '2021-10-01', '168', '32.42', '-13.0', 132, '65', '1.76', '2.34', '10.0', '10', '3', 206, -694, '110', '58', '11.36']
['ETH-USD', '5m', '@@DX(.', '2021-06-01', '2021-10-01', '150', '56.56', '-29.0', 282, '41', '1.09', '2.12', '9.67', '5', '8', 1447, -621, '61', '89', '11.36']
['ETH-USD', '5m', '@@Lvm.', '2021-06-01', '2021-10-01', '180', '21.84', '-27.0', 81, '39', '0.37', '1.11', '2.93', '6', '8', 1810, -565, '70', '110', '11.36']
['ETH-USD', '5m', '@@Dr(.', '2021-06-01', '2021-10-01', '150', '52.09', '-23.0', 251, '41', '1.65', '1.95', '11.06', '5', '8', 1779, -667, '61', '89', '11.36']
['ETH-USD', '5m', '@@Vvm.', '2021-06-01', '2021-10-01', '180', '29.66', '-26.0', 118, '38', '0.75', '1.31', '4.56', '6', '8', 2252, -647, '69', '111', '11.36']
['ETH-USD', '5m', '@?Kr5M', '2021-06-01', '2021-10-01', '165', '12.58', '-24.0', 43, '39', '0.24', '0.83', '1.78', '5', '7', 1633, -549, '64', '101', '11.36']
['ETH-USD', '5m', 'I0bH88', '2021-06-01', '2021-10-01', '238', '30.09', '-37.0', 120, '34', '0.31', '1.33', '3.25', '4', '8', 1555, -633, '80', '158', '11.36']
['ETH-USD', '5m', '=@VH5H', '2021-06-01', '2021-10-01', '190', '34.37', '-35.0', 142, '37', '0.37', '1.48', '4.03', '5', '8', 1326, -648, '70', '120', '11.36']
['ETH-USD', '5m', 'F:b(49', '2021-06-01', '2021-10-01', '180', '62.97', '-14.0', 331, '49', '4.21', '2.86', '23.53', '6', '7', 509, -871, '88', '92', '11.36']
['ETH-USD', '5m', '6@E\\5H', '2021-06-01', '2021-10-01', '236', '31.0', '-43.0', 124, '34', '0.17', '1.41', '2.87', '7', '8', 1512, -595, '80', '156', '11.36']
['ETH-USD', '5m', '@,V@5e', '2021-06-01', '2021-10-01', '131', '6.25', '-28.0', 20, '39', '0.04', '0.6', '0.7', '5', '7', 951, -551, '51', '80', '11.36']
['ETH-USD', '5m', '@@QG58', '2021-06-01', '2021-10-01', '180', '50.75', '-29.0', 241, '39', '0.96', '1.94', '8.43', '6', '8', 1320, -658, '70', '110', '11.36']
['ETH-USD', '5m', 'F<\\H<F', '2021-06-01', '2021-10-01', '170', '61.65', '-33.0', 321, '40', '0.76', '2.11', '9.83', '6', '8', 1886, -829, '68', '102', '11.36']
['ETH-USD', '5m', 'C@Kr5M', '2021-06-01', '2021-10-01', '151', '50.96', '-27.0', 243, '41', '1.12', '1.87', '9.16', '7', '8', 2150, -881, '62', '89', '11.36']
['ETH-USD', '5m', '@@VCMB', '2021-06-01', '2021-10-01', '174', '51.26', '-29.0', 245, '38', '0.97', '1.94', '8.52', '5', '8', 1338, -691, '66', '108', '11.36']
['ETH-USD', '5m', '-@dBEH', '2021-06-01', '2021-10-01', '266', '44.95', '-25.0', 204, '30', '1.28', '1.79', '8.19', '4', '9', 1493, -591, '80', '186', '11.36']
['ETH-USD', '5m', '@@NrE.', '2021-06-01', '2021-10-01', '180', '20.98', '-27.0', 77, '38', '0.37', '1.08', '2.83', '6', '8', 1816, -565, '68', '112', '11.36']
['ETH-USD', '5m', 'E@.]:.', '2021-06-01', '2021-10-01', '150', '75.84', '-14.0', 441, '42', '3.23', '3.03', '32.56', '5', '5', 793, -717, '63', '87', '11.36']
['ETH-USD', '5m', 'E@.]7.', '2021-06-01', '2021-10-01', '150', '75.84', '-14.0', 441, '42', '3.23', '3.03', '32.56', '5', '5', 793, -717, '63', '87', '11.36']
['ETH-USD', '5m', 'E@.]b.', '2021-06-01', '2021-10-01', '150', '75.84', '-14.0', 441, '42', '3.23', '3.03', '32.56', '5', '5', 793, -717, '63', '87', '11.36']
['ETH-USD', '5m', 'E@.]=;', '2021-06-01', '2021-10-01', '150', '75.84', '-14.0', 441, '42', '3.23', '3.03', '32.56', '5', '5', 793, -717, '63', '87', '11.36']
['ETH-USD', '5m', 'E@.]V.', '2021-06-01', '2021-10-01', '150', '75.84', '-14.0', 441, '42', '3.23', '3.03', '32.56', '5', '5', 793, -717, '63', '87', '11.36']
['ETH-USD', '5m', 'E@.]=*', '2021-06-01', '2021-10-01', '150', '75.84', '-14.0', 441, '42', '3.23', '3.03', '32.56', '5', '5', 793, -717, '63', '87', '11.36']
['ETH-USD', '5m', 'E@.]n.', '2021-06-01', '2021-10-01', '150', '75.84', '-14.0', 441, '42', '3.23', '3.03', '32.56', '5', '5', 793, -717, '63', '87', '11.36']
['ETH-USD', '5m', 'E@.]T.', '2021-06-01', '2021-10-01', '150', '75.84', '-14.0', 441, '42', '3.23', '3.03', '32.56', '5', '5', 793, -717, '63', '87', '11.36']
['ETH-USD', '5m', 'E@.]O.', '2021-06-01', '2021-10-01', '150', '75.84', '-14.0', 441, '42', '3.23', '3.03', '32.56', '5', '5', 793, -717, '63', '87', '11.36']
['ETH-USD', '5m', '@7DihA', '2021-06-01', '2021-10-01', '193', '84.01', '-29.0', 520, '40', '1.83', '2.67', '18.03', '4', '8', 1965, -765, '78', '115', '11.36']
['ETH-USD', '5m', 'F=bM49', '2021-06-01', '2021-10-01', '165', '75.97', '-23.0', 442, '39', '2.13', '2.47', '19.51', '6', '8', 2095, -889, '65', '100', '11.36']
['ETH-USD', '5m', '@5LH,H', '2021-06-01', '2021-10-01', '221', '25.02', '-27.0', 95, '37', '0.48', '1.27', '3.55', '5', '10', 995, -579, '82', '139', '11.36']
['ETH-USD', '5m', 'N@rV(Y', '2021-06-01', '2021-10-01', '105', '24.95', '-31.0', 95, '40', '0.41', '1.23', '3.1', '4', '8', 2042, -895, '42', '63', '11.36']
['ETH-USD', '5m', '@@Ku58', '2021-06-01', '2021-10-01', '180', '20.76', '-27.0', 76, '39', '0.36', '1.08', '2.78', '6', '8', 1741, -562, '70', '110', '11.36']
['ETH-USD', '5m', 'F8\\H<F', '2021-06-01', '2021-10-01', '185', '32.13', '-28.0', 130, '38', '0.61', '1.35', '4.6', '6', '8', 1593, -685, '71', '114', '11.36']
['ETH-USD', '5m', '6@EH]H', '2021-06-01', '2021-10-01', '131', '99.39', '-22.0', 688, '43', '3.93', '3.39', '30.6', '7', '8', 1319, -907, '56', '75', '11.36']
['ETH-USD', '5m', '6@EH-H', '2021-06-01', '2021-10-01', '238', '38.53', '-37.0', 165, '34', '0.3', '1.64', '4.46', '7', '8', 1074, -624, '81', '157', '11.36']
['ETH-USD', '5m', '@@WrE.', '2021-06-01', '2021-10-01', '180', '28.7', '-26.0', 113, '38', '0.71', '1.29', '4.36', '6', '8', 2200, -649, '69', '111', '11.36']
['ETH-USD', '5m', 'E@.]*.', '2021-06-01', '2021-10-01', '141', '67.01', '-14.0', 364, '42', '2.56', '2.87', '25.32', '5', '7', 739, -668, '59', '82', '11.36']
['ETH-USD', '5m', 'Fhbr<X', '2021-06-01', '2021-10-01', '75', '41.34', '-26.0', 182, '32', '0.63', '1.75', '7.07', '3', '7', 2752, -859, '24', '51', '11.36']
['ETH-USD', '5m', '@:V_5H', '2021-06-01', '2021-10-01', '195', '15.38', '-26.0', 53, '40', '0.28', '0.92', '2.02', '6', '6', 1557, -623, '78', '117', '11.36']
['ETH-USD', '5m', '6D_H5H', '2021-06-01', '2021-10-01', '209', '34.32', '-39.0', 142, '36', '0.31', '1.46', '3.61', '5', '8', 1559, -712, '76', '133', '11.36']
['ETH-USD', '5m', '@@Mrp.', '2021-06-01', '2021-10-01', '180', '21.7', '-27.0', 80, '39', '0.38', '1.1', '2.96', '6', '8', 1794, -568, '70', '110', '11.36']
['ETH-USD', '5m', '@@MrE.', '2021-06-01', '2021-10-01', '180', '21.7', '-27.0', 80, '39', '0.38', '1.1', '2.96', '6', '8', 1794, -568, '70', '110', '11.36']
['ETH-USD', '5m', '@DK:)H', '2021-06-01', '2021-10-01', '150', '76.25', '-21.0', 445, '39', '1.67', '2.95', '21.2', '5', '8', 946, -888, '59', '91', '11.36']
['ETH-USD', '5m', 'w@EH5H', '2021-06-01', '2021-10-01', '98', '82.05', '-25.0', 500, '43', '1.75', '3.23', '20.15', '4', '10', 1204, -715, '42', '56', '11.36']
['ETH-USD', '5m', '@@Qr<P', '2021-06-01', '2021-10-01', '152', '28.99', '-29.0', 114, '38', '0.42', '1.32', '3.89', '6', '8', 2102, -614, '58', '94', '11.36']
['ETH-USD', '5m', 'vGRr3.', '2021-06-01', '2021-10-01', '99', '43.19', '-30.0', 193, '38', '0.94', '1.73', '6.5', '3', '6', 2359, -700, '38', '61', '11.36']
['ETH-USD', '5m', 'F@bH,H', '2021-06-01', '2021-10-01', '136', '87.14', '-29.0', 552, '41', '1.42', '2.65', '18.91', '4', '8', 2201, -1253, '56', '80', '11.36']
['ETH-USD', '5m', 'STRr9.', '2021-06-01', '2021-10-01', '115', '40.11', '-21.0', 174, '34', '1.86', '1.64', '8.36', '3', '11', 2365, -666, '39', '76', '11.36']
['ETH-USD', '5m', '@Ef`5X', '2021-06-01', '2021-10-01', '142', '25.54', '-31.0', 97, '39', '0.38', '1.21', '3.18', '5', '7', 2153, -840, '55', '87', '11.36']
['ETH-USD', '5m', 'SNDrf.', '2021-06-01', '2021-10-01', '117', '78.96', '-22.0', 470, '39', '2.92', '2.61', '21.0', '3', '7', 2152, -766, '46', '71', '11.36']
['ETH-USD', '5m', '@=Vi59', '2021-06-01', '2021-10-01', '183', '27.06', '-25.0', 105, '38', '0.68', '1.25', '4.26', '6', '7', 1962, -649, '70', '113', '11.36']
['ETH-USD', '5m', '@@_^E8', '2021-06-01', '2021-10-01', '180', '24.69', '-26.0', 94, '38', '0.51', '1.18', '3.6', '6', '8', 1928, -646, '69', '111', '11.36']
['ETH-USD', '5m', '@2Kr5M', '2021-06-01', '2021-10-01', '247', '-0.86', '-33.0', -3, '34', '-0.01', '0.34', '-0.08', '4', '9', 1455, -471, '85', '162', '11.36']
['ETH-USD', '5m', '@@Svm.', '2021-06-01', '2021-10-01', '180', '28.52', '-26.0', 112, '38', '0.7', '1.28', '4.37', '6', '8', 2150, -631, '69', '111', '11.36']
['ETH-USD', '5m', '@@;^58', '2021-06-01', '2021-10-01', '181', '64.12', '-23.0', 340, '39', '2.18', '2.31', '15.0', '6', '8', 1292, -790, '71', '110', '11.36']
['ETH-USD', '5m', '6@SH5H', '2021-06-01', '2021-10-01', '236', '16.84', '-46.0', 59, '34', '0.08', '0.98', '1.29', '7', '8', 1284, -637, '80', '156', '11.36']
['ETH-USD', '5m', '@@Trp(', '2021-06-01', '2021-10-01', '180', '28.72', '-26.0', 113, '38', '0.69', '1.29', '4.4', '6', '8', 2088, -630, '69', '111', '11.36']
['ETH-USD', '5m', '@@TrU.', '2021-06-01', '2021-10-01', '180', '28.72', '-26.0', 113, '38', '0.69', '1.29', '4.4', '6', '8', 2088, -630, '69', '111', '11.36']
['ETH-USD', '5m', '@@Trp*', '2021-06-01', '2021-10-01', '180', '28.72', '-26.0', 113, '38', '0.69', '1.29', '4.4', '6', '8', 2088, -630, '69', '111', '11.36']
['ETH-USD', '5m', '@@TrI.', '2021-06-01', '2021-10-01', '180', '28.72', '-26.0', 113, '38', '0.69', '1.29', '4.4', '6', '8', 2088, -630, '69', '111', '11.36']
['ETH-USD', '5m', '@@Tru.', '2021-06-01', '2021-10-01', '180', '28.72', '-26.0', 113, '38', '0.69', '1.29', '4.4', '6', '8', 2088, -630, '69', '111', '11.36']
['ETH-USD', '5m', '@@Trp4', '2021-06-01', '2021-10-01', '180', '28.72', '-26.0', 113, '38', '0.69', '1.29', '4.4', '6', '8', 2088, -630, '69', '111', '11.36']
['ETH-USD', '5m', '-@bBEH', '2021-06-01', '2021-10-01', '266', '46.67', '-25.0', 215, '30', '1.41', '1.84', '8.65', '4', '9', 1475, -592, '80', '186', '11.36']
['ETH-USD', '5m', '@@D\\E3', '2021-06-01', '2021-10-01', '181', '39.74', '-30.0', 172, '39', '0.71', '1.6', '5.67', '6', '8', 1406, -578, '70', '111', '11.36']
['ETH-USD', '5m', '@@D\\E.', '2021-06-01', '2021-10-01', '181', '39.74', '-30.0', 172, '39', '0.71', '1.6', '5.67', '6', '8', 1406, -578, '70', '111', '11.36']
['ETH-USD', '5m', 'uEbr<X', '2021-06-01', '2021-10-01', '68', '30.98', '-22.0', 124, '44', '0.59', '1.59', '5.58', '4', '4', 1533, -777, '30', '38', '11.36']
['ETH-USD', '5m', '@@KrE.', '2021-06-01', '2021-10-01', '180', '24.17', '-27.0', 91, '39', '0.41', '1.17', '3.33', '6', '8', 1770, -582, '70', '110', '11.36']
['ETH-USD', '5m', 'F@bC4`', '2021-06-01', '2021-10-01', '104', '38.24', '-34.0', 163, '40', '0.29', '1.7', '4.79', '3', '7', 1586, -996, '42', '62', '11.36']
['ETH-USD', '5m', 'E@br<H', '2021-06-01', '2021-10-01', '146', '42.19', '-31.0', 187, '42', '0.54', '1.67', '5.97', '5', '8', 1700, -986, '62', '84', '11.36']
['ETH-USD', '5m', '@@Qr*8', '2021-06-01', '2021-10-01', '164', '21.93', '-28.0', 81, '38', '0.37', '1.11', '2.94', '5', '8', 1934, -565, '63', '101', '11.36']
['ETH-USD', '5m', '@@VpM)', '2021-06-01', '2021-10-01', '180', '27.05', '-26.0', 105, '38', '0.64', '1.24', '4.06', '6', '8', 2094, -634, '69', '111', '11.36']
['ETH-USD', '5m', '@=b(49', '2021-06-01', '2021-10-01', '183', '51.23', '-16.0', 245, '48', '3.21', '2.54', '15.1', '6', '7', 466, -847, '87', '96', '11.36']
['ETH-USD', '5m', '@?Kr5C', '2021-06-01', '2021-10-01', '178', '26.2', '-25.0', 101, '39', '0.6', '1.22', '4.09', '5', '6', 1835, -608, '70', '108', '11.36']
['ETH-USD', '5m', 'F=4(49', '2021-06-01', '2021-10-01', '169', '15.87', '-10.0', 55, '73', '0.87', '1.56', '5.33', '14', '3', 110, -515, '124', '45', '11.36']
['ETH-USD', '5m', 'A@bC4)', '2021-06-01', '2021-10-01', '174', '62.58', '-31.0', 328, '41', '1.11', '2.15', '10.74', '6', '8', 1697, -863, '71', '103', '11.36']
['ETH-USD', '5m', '@@FXE.', '2021-06-01', '2021-10-01', '181', '35.1', '-31.0', 146, '38', '0.6', '1.48', '4.74', '6', '8', 1358, -562, '69', '112', '11.36']
['ETH-USD', '5m', '@@Yr5M', '2021-06-01', '2021-10-01', '166', '22.8', '-26.0', 85, '37', '0.54', '1.12', '3.27', '5', '8', 2216, -615, '61', '105', '11.36']
['ETH-USD', '5m', '1v*5jN', '2021-06-01', '2021-10-01', '48', '13.28', '-5.0', 45, '67', '1.29', '2.45', '9.44', '7', '2', 132, -331, '32', '16', '11.36']
['ETH-USD', '5m', 'SKDrf.', '2021-06-01', '2021-10-01', '121', '90.3', '-23.0', 586, '37', '3.26', '2.76', '25.18', '3', '8', 2258, -823, '45', '76', '11.36']
['ETH-USD', '5m', '@@DQE.', '2021-06-01', '2021-10-01', '181', '37.03', '-27.0', 157, '39', '0.79', '1.59', '5.78', '6', '8', 1113, -595, '70', '111', '11.36']
['ETH-USD', '5m', 'I;bH88', '2021-06-01', '2021-10-01', '175', '64.62', '-25.0', 344, '38', '1.28', '2.2', '13.68', '4', '7', 1890, -900, '66', '109', '11.36']
['ETH-USD', '5m', '@@Ku)H', '2021-06-01', '2021-10-01', '152', '44.01', '-26.0', 198, '41', '0.98', '1.73', '7.61', '5', '8', 2035, -654, '62', '90', '11.36']
['ETH-USD', '5m', 'SRRQ9Q', '2021-06-01', '2021-10-01', '96', '67.3', '-20.0', 366, '41', '3.02', '2.52', '18.2', '3', '5', 1694, -826, '39', '57', '11.36']
['ETH-USD', '5m', '@7Dih<', '2021-06-01', '2021-10-01', '230', '32.48', '-32.0', 132, '36', '0.51', '1.4', '4.09', '4', '8', 1497, -580, '83', '147', '11.36']
['ETH-USD', '5m', '6@E15H', '2021-06-01', '2021-10-01', '236', '37.05', '-18.0', 157, '41', '1.05', '1.96', '8.53', '7', '7', 465, -698, '97', '139', '11.36']
['ETH-USD', '5m', '@@VeM)', '2021-06-01', '2021-10-01', '180', '26.3', '-26.0', 101, '38', '0.54', '1.23', '3.91', '6', '8', 1870, -607, '69', '111', '11.36']
['ETH-USD', '5m', '6@O(XH', '2021-06-01', '2021-10-01', '150', '36.97', '-23.0', 156, '55', '0.8', '2.37', '6.89', '8', '7', 314, -706, '83', '67', '11.36']
['ETH-USD', '5m', 'F=b(/9', '2021-06-01', '2021-10-01', '163', '75.57', '-14.0', 439, '50', '3.82', '3.52', '30.27', '6', '6', 528, -766, '81', '82', '11.36']
['ETH-USD', '5m', 'F=b(4E', '2021-06-01', '2021-10-01', '161', '74.35', '-14.0', 428, '50', '3.83', '3.51', '29.49', '6', '6', 526, -760, '80', '81', '11.36']
['ETH-USD', '5m', 'F=b(19', '2021-06-01', '2021-10-01', '163', '75.57', '-14.0', 439, '50', '3.82', '3.52', '30.27', '6', '6', 528, -766, '81', '82', '11.36']
['ETH-USD', '5m', 'SRrQ9E', '2021-06-01', '2021-10-01', '109', '56.65', '-24.0', 283, '38', '2.3', '2.07', '11.96', '3', '8', 2547, -1023, '41', '68', '11.36']
['ETH-USD', '5m', 'SHRQ9E', '2021-06-01', '2021-10-01', '118', '88.94', '-23.0', 571, '40', '3.42', '2.88', '25.0', '5', '10', 1774, -838, '47', '71', '11.36']
['ETH-USD', '5m', '@@e^E8', '2021-06-01', '2021-10-01', '180', '23.02', '-26.0', 86, '38', '0.5', '1.13', '3.28', '6', '8', 2011, -695, '69', '111', '11.36']
['ETH-USD', '5m', '@@?a9.', '2021-06-01', '2021-10-01', '181', '46.28', '-30.0', 212, '39', '0.85', '1.78', '7.13', '6', '8', 1404, -621, '70', '111', '11.36']
['ETH-USD', '5m', '@@Qio8', '2021-06-01', '2021-10-01', '180', '30.03', '-27.0', 119, '39', '0.53', '1.34', '4.41', '6', '8', 1894, -614, '70', '110', '11.36']
['ETH-USD', '5m', '@@QjE.', '2021-06-01', '2021-10-01', '180', '30.03', '-27.0', 119, '39', '0.53', '1.34', '4.41', '6', '8', 1894, -614, '70', '110', '11.36']
['ETH-USD', '5m', 'E@br(H', '2021-06-01', '2021-10-01', '117', '47.49', '-33.0', 220, '44', '0.39', '1.9', '6.7', '5', '7', 1848, -1098, '51', '66', '11.36']
['ETH-USD', '5m', '6@OH5H', '2021-06-01', '2021-10-01', '236', '20.93', '-42.0', 77, '34', '0.13', '1.12', '1.8', '7', '8', 1210, -648, '80', '156', '11.36']
['ETH-USD', '5m', '@@Kr<M', '2021-06-01', '2021-10-01', '164', '28.83', '-28.0', 113, '39', '0.52', '1.31', '4.07', '5', '8', 1820, -591, '64', '100', '11.36']
['ETH-USD', '5m', '@@VdM)', '2021-06-01', '2021-10-01', '180', '25.36', '-26.0', 97, '38', '0.51', '1.21', '3.69', '6', '8', 1830, -603, '69', '111', '11.36']
['ETH-USD', '5m', 'F=b(*9', '2021-06-01', '2021-10-01', '144', '97.83', '-14.0', 670, '53', '5.19', '4.34', '47.98', '7', '6', 608, -891, '76', '68', '11.36']
['ETH-USD', '5m', 'N@Qf5H', '2021-06-01', '2021-10-01', '143', '27.47', '-30.0', 107, '38', '0.57', '1.25', '3.6', '5', '8', 1839, -710, '55', '88', '11.36']
['ETH-USD', '5m', 'F=b(G9', '2021-06-01', '2021-10-01', '164', '73.79', '-16.0', 422, '49', '2.91', '3.53', '25.68', '6', '6', 535, -757, '81', '83', '11.36']
['ETH-USD', '5m', 'F=b(t9', '2021-06-01', '2021-10-01', '164', '73.79', '-16.0', 422, '49', '2.91', '3.53', '25.68', '6', '6', 535, -757, '81', '83', '11.36']
['ETH-USD', '5m', 'F=b(o9', '2021-06-01', '2021-10-01', '164', '73.79', '-16.0', 422, '49', '2.91', '3.53', '25.68', '6', '6', 535, -757, '81', '83', '11.36']
['ETH-USD', '5m', 'F=b(l9', '2021-06-01', '2021-10-01', '164', '73.79', '-16.0', 422, '49', '2.91', '3.53', '25.68', '6', '6', 535, -757, '81', '83', '11.36']
['ETH-USD', '5m', '@@ia9.', '2021-06-01', '2021-10-01', '180', '20.98', '-26.0', 77, '38', '0.45', '1.07', '2.92', '6', '8', 2173, -708, '69', '111', '11.36']
['ETH-USD', '5m', 'F=bw49', '2021-06-01', '2021-10-01', '165', '53.42', '-25.0', 260, '39', '1.07', '1.97', '10.2', '6', '8', 2020, -822, '65', '100', '11.36']
['ETH-USD', '5m', '@@DZE.', '2021-06-01', '2021-10-01', '181', '39.89', '-31.0', 173, '39', '0.67', '1.61', '5.57', '6', '8', 1361, -588, '70', '111', '11.36']
['ETH-USD', '5m', '6D)H<W', '2021-06-01', '2021-10-01', '146', '10.2', '-19.0', 34, '51', '0.26', '0.95', '1.8', '5', '8', 230, -403, '75', '71', '11.36']
['ETH-USD', '5m', '6KBhI2', '2021-06-01', '2021-10-01', '202', '37.8', '-25.0', 161, '35', '0.85', '1.6', '6.43', '5', '10', 1450, -585, '70', '132', '11.36']
['ETH-USD', '5m', '@7Dih(', '2021-06-01', '2021-10-01', '236', '27.63', '-33.0', 107, '36', '0.42', '1.28', '3.3', '4', '8', 1497, -580, '84', '152', '11.36']
['ETH-USD', '5m', '@@Qh9.', '2021-06-01', '2021-10-01', '180', '28.95', '-27.0', 114, '39', '0.5', '1.31', '4.16', '6', '8', 1866, -611, '70', '110', '11.36']
['ETH-USD', '5m', '@@Qh58', '2021-06-01', '2021-10-01', '180', '28.95', '-27.0', 114, '39', '0.5', '1.31', '4.16', '6', '8', 1866, -611, '70', '110', '11.36']
['ETH-USD', '5m', '@.Qr).', '2021-06-01', '2021-10-01', '293', '-17.1', '-38.0', -43, '32', '-0.1', '-0.27', '-1.14', '5', '11', 1406, -515, '95', '198', '11.36']
['ETH-USD', '5m', '6@EH5)', '2021-06-01', '2021-10-01', '246', '24.28', '-40.0', 92, '33', '0.17', '1.22', '2.31', '7', '9', 1004, -585, '81', '165', '11.36']
['ETH-USD', '5m', '@@Lr5M', '2021-06-01', '2021-10-01', '166', '24.78', '-30.0', 94, '38', '0.38', '1.19', '3.16', '5', '8', 1839, -572, '63', '103', '11.36']
['ETH-USD', '5m', '@@DPE.', '2021-06-01', '2021-10-01', '181', '37.67', '-27.0', 160, '39', '0.79', '1.62', '5.83', '6', '8', 1093, -601, '70', '111', '11.36']
['ETH-USD', '5m', 'F=S(49', '2021-06-01', '2021-10-01', '167', '80.87', '-14.0', 489, '57', '4.81', '3.99', '35.14', '10', '6', 434, -1105, '96', '71', '11.36']
['ETH-USD', '5m', 'F=c(49', '2021-06-01', '2021-10-01', '165', '76.33', '-16.0', 446, '49', '3.37', '3.53', '28.22', '6', '6', 545, -772, '81', '84', '11.36']
['ETH-USD', '5m', 'C@Qro8', '2021-06-01', '2021-10-01', '163', '47.75', '-27.0', 222, '40', '1.06', '1.76', '8.12', '6', '8', 2364, -915, '66', '97', '11.36']
['ETH-USD', '5m', '@@Vw5H', '2021-06-01', '2021-10-01', '173', '17.19', '-26.0', 61, '37', '0.4', '0.96', '2.36', '5', '8', 2157, -583, '64', '109', '11.36']
['ETH-USD', '5m', 'FDbHJW', '2021-06-01', '2021-10-01', '72', '79.13', '-23.0', 472, '43', '2.53', '2.96', '20.76', '3', '5', 1902, -1060, '31', '41', '11.36']
['ETH-USD', '5m', '@@DYE.', '2021-06-01', '2021-10-01', '181', '35.59', '-31.0', 149, '39', '0.58', '1.51', '4.74', '6', '8', 1296, -575, '70', '111', '11.36']
